issuekey	days	death	priority	issuetype	reporterrep	no_fixversion	no_issuelink	no_affectversion
SANTUARIO-320	19	1	3	4	2.0	1	0	0
SANTUARIO-321	15	1	3	4	2.0	1	0	0
SANTUARIO-322	26	1	3	4	2.0	1	0	0
SANTUARIO-323	25	1	3	1	1.0	1	0	2
SANTUARIO-324	15	1	3	4	1.0	1	0	0
SANTUARIO-325	4	1	3	4	1.0	1	0	0
SCM-218	74	1	3	3	1.0	0	0	0
SCM-435	1409	1	3	1	1.0	1	1	2
SCM-478	962	1	4	1	1.0	1	0	1
SCM-482	1002	1	3	1	1.0	1	1	1
SCM-487	1575	1	3	4	2.0	1	2	1
SENTRY-328	131	1	3	1	1.0	1	0	1
SENTRY-332	0	1	3	1	1.0	1	0	1
SENTRY-362	4	1	3	1	1.0	1	0	1
SHINDIG-113	0	1	3	1	2.0	0	0	0
SHINDIG-114	0	1	3	1	2.0	0	0	0
SHINDIG-118	1	1	3	4	3.0	0	0	0
SHINDIG-1381	861	1	3	2	1.0	0	0	0
SHINDIG-1814	3	1	3	4	1.0	2	0	1
SHINDIG-1816	0	1	4	1	1.0	1	0	3
SHINDIG-33	0	1	3	4	1.0	0	0	0
SHINDIG-339	2	1	3	5	4.0	0	0	0
SHINDIG-344	529	1	3	1	4.0	1	0	0
SHINDIG-51	12	1	1	4	2.0	0	0	0
SHINDIG-86	2	1	2	1	1.0	0	0	0
SHINDIG-89	0	1	3	4	3.0	0	0	0
SHIRO-73	1082	1	3	2	1.0	1	0	1
SINGA-17	2	1	3	4	1.0	0	0	0
SINGA-68	17	1	4	4	1.0	0	0	0
SIS-4	0	1	3	3	2.0	1	1	0
SIS-48	338	1	4	5	1.0	1	0	0
SIS-49	338	1	4	1	2.0	1	0	0
SIS-94	661	1	3	4	1.0	1	2	2
SLIDER-1014	31	1	3	3	3.0	1	1	1
SLIDER-192	0	1	1	1	3.0	1	0	1
SLIDER-28	21	1	3	3	3.0	0	0	0
SLIDER-329	17	1	3	3	3.0	1	3	0
SLIDER-544	36	1	3	3	3.0	1	0	0
SLIDER-574	8	1	3	5	1.0	1	0	1
SLIDER-576	0	1	2	1	4.0	1	0	1
SLIDER-593	2	1	3	1	2.0	1	1	0
SLIDER-596	0	1	3	1	4.0	1	0	1
SLIDER-671	11	1	3	4	3.0	1	3	1
SLIDER-759	0	1	1	1	3.0	2	1	1
SLIDER-760	67	1	3	3	3.0	1	2	1
SLIDER-855	35	1	3	5	1.0	1	0	0
SLIDER-866	12	1	3	3	2.0	1	1	1
SLIDER-92	8	1	3	5	3.0	0	0	0
SLIDER-963	0	1	3	5	3.0	1	0	1
SLING-1081	875	1	3	4	1.0	1	0	1
SLING-1623	1677	1	3	4	3.0	1	0	1
SLING-2530	111	1	3	2	1.0	3	1	0
SLING-2547	949	1	3	4	3.0	1	2	1
SLING-2581	918	1	4	1	1.0	1	0	1
SLING-2663	839	1	3	4	3.0	1	1	1
SLING-2770	729	1	3	1	1.0	1	1	1
SLING-2825	29	1	4	3	1.0	1	2	0
SLING-2826	0	1	3	2	1.0	1	0	0
SLING-2827	22	1	3	2	1.0	1	0	0
SLING-2828	0	1	3	1	1.0	1	0	1
SLING-2829	22	1	3	4	2.0	1	0	1
SLING-2830	6	1	3	4	2.0	1	0	1
SLING-2831	6	1	3	4	2.0	1	0	1
SLING-2832	6	1	3	4	2.0	1	0	1
SLING-2833	35	1	3	1	3.0	1	0	0
SLING-2834	74	1	4	4	1.0	1	0	1
SLING-848	2207	1	3	2	1.0	3	3	1
SLING-972	2118	1	3	3	3.0	1	0	0
SM-2159	0	1	3	3	2.0	1	0	0
SM-705	3	1	4	2	1.0	2	0	1
SMX4-1431	2	1	3	3	4.0	1	0	0
SMX4-1432	2	1	3	3	4.0	1	0	0
SMX4-1433	2	1	3	3	4.0	1	0	0
SMX4-1434	2	1	3	3	4.0	1	0	0
SMX4-1436	1	1	3	3	4.0	1	0	0
SMX4-1437	1	1	3	3	4.0	1	0	0
SMX4-1438	1	1	3	3	4.0	1	0	0
SMX4-1439	1	1	3	3	4.0	1	0	0
SMX4-1440	1	1	3	3	4.0	1	0	0
SMX4-1443	0	1	3	3	4.0	1	0	0
SMX4-1445	0	1	3	3	4.0	1	0	0
SMX4-1446	0	1	3	3	4.0	1	0	0
SMX4-1447	6	1	3	1	3.0	1	0	0
SMX4-206	1025	1	2	1	1.0	1	0	1
SMX4-246	993	1	4	1	1.0	1	0	1
SMX4-277	1279	1	3	1	1.0	1	0	1
SMX4NMR-294	0	1	3	1	3.0	1	0	1
SOLR-1028	1423	1	3	2	1.0	2	4	2
SOLR-1052	1123	1	3	4	2.0	2	1	0
SOLR-1178	991	1	4	4	1.0	2	0	1
SOLR-1197	1920	1	3	2	1.0	2	0	1
SOLR-1198	970	1	3	4	1.0	1	1	0
SOLR-1205	1082	1	3	2	1.0	1	1	0
SOLR-1258	1036	1	4	4	1.0	1	0	1
SOLR-1259	1078	1	3	1	1.0	1	2	1
SOLR-1293	1330	1	3	2	1.0	1	4	0
SOLR-1301	1668	1	3	2	2.0	2	4	0
SOLR-1306	1223	1	3	2	1.0	1	1	0
SOLR-1337	1426	1	3	2	1.0	1	1	0
SOLR-1351	1347	1	3	4	1.0	1	4	0
SOLR-1365	1289	1	4	2	1.0	2	0	1
SOLR-1387	2050	1	3	2	1.0	2	2	0
SOLR-1604	1572	1	4	4	1.0	2	3	1
SOLR-1632	1921	1	3	2	1.0	2	3	1
SOLR-1723	1820	1	4	4	3.0	2	0	1
SOLR-1782	1809	1	3	1	1.0	1	3	1
SOLR-1945	1709	1	4	4	1.0	2	0	0
SOLR-2035	1613	1	4	4	4.0	2	0	0
SOLR-2168	1388	1	4	1	1.0	2	0	1
SOLR-2176	1385	1	3	5	4.0	2	0	1
SOLR-2245	1337	1	4	4	1.0	2	2	2
SOLR-2927	1098	1	3	1	1.0	3	0	1
SOLR-3119	1058	1	4	4	1.0	1	2	0
SOLR-3435	1005	1	3	4	1.0	1	2	1
SOLR-3587	1	1	1	1	1.0	2	3	1
SOLR-3589	128	1	3	1	1.0	3	3	2
SOLR-3590	0	1	3	1	1.0	2	0	0
SOLR-3591	28	1	1	1	4.0	1	2	1
SOLR-3592	322	1	4	1	1.0	2	2	0
SOLR-3595	68	1	4	1	1.0	2	0	1
SOLR-3597	62	1	3	4	2.0	1	0	0
SOLR-3599	0	1	4	4	1.0	2	0	0
SOLR-3600	7	1	4	4	1.0	1	0	0
SOLR-3602	136	1	4	4	1.0	2	0	0
SOLR-3604	204	1	4	1	2.0	2	0	0
SOLR-3609	2	1	3	4	3.0	1	2	0
SOLR-3610	0	1	3	1	1.0	2	1	1
SOLR-3611	56	1	4	1	3.0	2	0	0
SOLR-3612	108	1	3	1	3.0	1	0	0
SOLR-3619	873	1	3	4	3.0	2	4	0
SOLR-3711	874	1	3	1	1.0	2	0	0
SOLR-3774	810	1	3	1	2.0	2	3	0
SOLR-3881	884	1	3	1	1.0	3	0	1
SOLR-3935	914	1	4	4	3.0	2	1	0
SOLR-4044	851	1	4	1	2.0	2	1	1
SOLR-4392	826	1	3	2	1.0	2	0	2
SOLR-4407	728	1	3	2	1.0	2	4	1
SOLR-4464	751	1	4	1	1.0	2	1	1
SOLR-4479	723	1	3	1	1.0	2	0	1
SOLR-4491	601	1	3	2	1.0	2	2	1
SOLR-4492	601	1	4	2	1.0	2	2	0
SOLR-4512	680	1	3	4	1.0	2	0	0
SOLR-4545	605	1	3	2	2.0	1	1	0
SOLR-4580	668	1	3	2	2.0	2	0	1
SOLR-4717	0	1	3	4	1.0	2	3	0
SOLR-4718	122	1	3	4	1.0	2	4	2
SOLR-4719	64	1	4	4	1.0	2	0	0
SOLR-4725	1	1	1	2	1.0	2	2	2
SOLR-4729	5	1	3	1	1.0	2	1	1
SOLR-4730	0	1	4	4	1.0	2	0	0
SOLR-4734	27	1	4	1	1.0	3	0	2
SOLR-4737	0	1	4	3	3.0	2	0	0
SOLR-4738	3	1	3	3	3.0	2	0	0
SOLR-4741	4	1	4	1	3.0	3	0	0
SOLR-656	1636	1	3	5	1.0	1	0	0
SOLR-788	1557	1	4	4	2.0	2	2	0
SOLR-824	1581	1	4	3	1.0	2	1	0
SOLR-861	1404	1	3	1	1.0	1	2	1
SOLR-882	1154	1	5	4	1.0	2	2	0
SOLR-919	1543	1	3	4	1.0	2	4	0
SOLR-945	1615	1	3	2	1.0	2	1	0
SPARK-10455	0	1	3	3	1.0	0	0	0
SPARK-10456	67	1	3	3	1.0	0	0	0
SPARK-10515	36	1	3	1	2.0	2	0	1
SPARK-10582	86	1	3	1	2.0	1	1	2
SPARK-10726	50	1	3	1	2.0	0	1	1
SPARK-11298	2	1	3	1	2.0	0	1	1
SPARK-12156	3	1	4	1	2.0	0	0	1
SPARK-12742	1	1	3	1	1.0	1	0	0
SPARK-12946	4	1	3	1	1.0	0	1	1
SPARK-13062	17	1	3	1	1.0	0	0	1
SPARK-13188	0	1	3	1	1.0	0	0	1
SPARK-1390	7	1	1	4	1.0	1	0	0
SPARK-1402	5	1	1	4	1.0	1	0	0
SPARK-1585	25	1	3	1	1.0	1	1	1
SPARK-1723	0	1	3	5	2.0	1	0	0
SPARK-2652	92	1	3	4	1.0	1	1	1
SPARK-2653	543	1	4	4	1.0	0	0	0
SPARK-2672	111	1	3	4	2.0	2	0	2
SPARK-2801	0	1	5	4	1.0	1	0	0
SPARK-2887	0	1	1	1	2.0	1	0	1
SPARK-3507	26	1	4	2	1.0	0	1	1
SPARK-3525	11	1	4	2	2.0	0	1	1
SPARK-3556	88	1	3	5	1.0	1	0	0
SPARK-4295	4	1	4	1	1.0	2	0	1
SPARK-4485	229	1	2	4	1.0	1	0	1
SPARK-4527	25	1	4	5	1.0	1	0	1
SPARK-4570	36	1	4	4	1.0	1	0	1
SPARK-4619	2	1	4	1	1.0	1	0	1
SPARK-4982	0	1	4	5	1.0	0	0	1
SPARK-5121	0	1	3	1	2.0	1	0	1
SPARK-6030	65	1	4	1	1.0	1	0	3
SPARK-610	729	1	3	2	1.0	1	0	0
SPARK-611	726	1	3	2	1.0	1	0	1
SPARK-639	697	1	3	2	1.0	1	0	0
SPARK-6585	1	1	4	1	1.0	1	0	1
SPARK-677	839	1	3	4	2.0	3	0	3
SPARK-6773	2	1	4	1	2.0	1	0	1
SPARK-682	639	1	4	1	1.0	1	2	0
SPARK-734	48	1	3	4	1.0	2	0	0
SPARK-736	233	1	4	4	1.0	1	1	0
SPARK-7395	0	1	3	5	1.0	0	0	1
SPARK-8010	16	1	3	1	1.0	1	0	1
SPARK-8071	138	1	4	1	1.0	0	0	0
SPARK-8119	211	1	2	1	1.0	1	3	1
SPARK-8287	189	1	3	4	2.0	1	1	1
SPARK-8973	0	1	3	4	1.0	0	0	1
SPARK-9058	4	1	3	1	2.0	1	1	1
SPARK-9375	13	1	2	1	1.0	0	2	1
SPARK-9635	0	1	3	1	2.0	0	0	1
SPARK-9758	16	1	5	1	1.0	1	0	0
SPARK-9855	0	1	3	5	1.0	1	1	0
SQOOP-368	0	1	3	1	1.0	1	0	1
SQOOP-506	1002	1	3	3	1.0	1	0	0
SQOOP-512	30	1	3	3	1.0	1	0	1
SQOOP-987	0	1	3	5	1.0	1	0	1
SQOOP-988	0	1	4	1	1.0	1	0	0
SQOOP-989	0	1	3	1	1.0	1	1	1
SQOOP-990	3	1	3	4	1.0	1	1	1
SQOOP-992	0	1	3	1	3.0	1	0	1
SQOOP-993	93	1	3	1	3.0	1	0	1
SQOOP-994	75	1	3	5	3.0	1	0	1
SQOOP-995	34	1	3	1	3.0	1	1	1
SQOOP-996	93	1	3	5	3.0	1	0	1
SQOOP-997	74	1	3	5	3.0	1	0	1
SQOOP-998	14	1	3	5	3.0	1	0	1
SQOOP-999	75	1	3	2	1.0	1	1	1
SSHD-69	1723	1	4	1	1.0	1	0	1
STANBOL-102	317	1	3	4	1.0	1	0	0
STANBOL-1038	1	1	4	1	4.0	1	0	0
STANBOL-1039	0	1	4	4	4.0	1	0	0
STANBOL-1040	0	1	4	2	4.0	1	0	0
STANBOL-1041	0	1	3	1	4.0	1	0	1
STANBOL-1042	0	1	3	1	4.0	1	0	1
STANBOL-1045	0	1	4	4	4.0	1	1	1
STANBOL-1047	0	1	4	2	4.0	1	0	0
STANBOL-1048	0	1	3	4	4.0	1	0	0
STANBOL-270	285	1	3	3	1.0	1	4	0
STANBOL-402	72	1	3	4	1.0	1	0	0
STANBOL-533	1166	1	4	1	1.0	1	0	2
STANBOL-671	1	1	5	1	1.0	1	0	1
STANBOL-673	162	1	3	2	2.0	1	0	0
STANBOL-674	161	1	3	5	3.0	1	0	0
STANBOL-675	161	1	3	5	3.0	1	0	0
STANBOL-676	0	1	3	1	4.0	1	0	1
STANBOL-677	0	1	3	2	4.0	1	0	0
STANBOL-678	0	1	4	1	4.0	1	0	0
STANBOL-741	771	1	3	2	4.0	1	2	0
STANBOL-902	0	1	3	3	2.0	1	0	0
STDCXX-429	10	1	4	4	2.0	1	0	1
STDCXX-433	3	1	1	1	2.0	0	0	0
STDCXX-434	2	1	1	1	2.0	0	0	0
STDCXX-5	126	1	3	3	1.0	1	1	1
STDCXX-559	1	1	1	5	3.0	1	0	0
STDCXX-574	12	1	3	5	1.0	1	0	3
STONEHENGE-101	21	1	5	1	1.0	1	0	1
STONEHENGE-122	9	1	4	1	1.0	1	0	1
STONEHENGE-123	9	1	4	1	1.0	1	0	1
STONEHENGE-16	0	1	3	1	1.0	0	0	0
STONEHENGE-42	0	1	3	4	2.0	1	0	1
STONEHENGE-43	0	1	3	1	2.0	1	0	1
STONEHENGE-63	0	1	1	3	3.0	1	0	1
STORM-1007	22	1	3	2	1.0	1	0	0
STORM-1014	73	1	2	4	1.0	0	1	0
STORM-1064	0	1	4	4	1.0	0	0	0
STORM-1210	48	1	4	2	1.0	1	0	1
STORM-1353	6	1	3	5	1.0	0	0	0
STORM-1354	0	1	3	4	1.0	0	0	0
STORM-1558	5	1	3	1	1.0	1	0	1
STORM-1571	1	1	4	4	1.0	1	0	3
STORM-1579	5	1	3	1	2.0	1	0	1
STORM-442	152	1	3	1	1.0	1	0	1
STORM-577	25	1	4	1	1.0	1	0	2
STORM-643	169	1	3	1	1.0	1	4	3
STORM-644	298	1	3	1	1.0	1	1	2
STORM-645	298	1	3	1	1.0	1	1	2
STORM-646	298	1	3	1	1.0	1	1	2
STORM-754	186	1	3	5	1.0	1	0	1
STORM-925	27	1	4	1	1.0	1	1	1
STORM-929	92	1	3	1	1.0	0	1	1
STORM-957	0	1	3	5	1.0	0	0	1
STRATOS-1013	50	1	3	5	1.0	1	0	1
STRATOS-1014	49	1	3	2	1.0	1	0	0
STRATOS-1433	29	1	3	4	1.0	1	0	1
STRATOS-1501	5	1	1	4	1.0	1	0	1
STRATOS-810	119	1	3	4	1.0	1	0	1
STRATOS-823	1	1	3	1	1.0	1	0	1
STRATOS-994	57	1	3	5	1.0	1	0	1
SUREFIRE-133	25	1	3	3	3.0	1	0	0
SUREFIRE-280	21	1	3	3	3.0	0	0	0
SUREFIRE-537	1079	1	3	2	1.0	1	1	1
SUREFIRE-561	1232	1	3	4	1.0	1	2	1
SUREFIRE-569	1351	1	3	2	1.0	1	0	0
SUREFIRE-649	1482	1	4	1	1.0	1	0	1
SUREFIRE-654	1467	1	3	2	1.0	1	1	1
SUREFIRE-745	1380	1	4	4	1.0	2	0	0
SUREFIRE-859	945	1	3	1	1.0	1	0	2
SUREFIRE-86	142	1	3	2	1.0	1	1	0
SUREFIRE-880	4	1	3	1	1.0	1	0	1
SUREFIRE-881	0	1	3	4	4.0	1	0	0
SUREFIRE-882	160	1	3	2	1.0	1	1	1
SUREFIRE-883	2	1	4	1	1.0	1	0	1
SUREFIRE-941	668	1	4	1	1.0	1	0	2
SUREFIRE-963	608	1	3	1	1.0	1	0	1
SUREFIRE-987	576	1	2	4	1.0	1	0	1
SUREFIRE-989	11	1	1	1	1.0	2	0	1
SYNAPSE-484	29	1	3	2	1.0	1	0	1
SYNCOPE-10	0	1	3	1	2.0	1	0	1
SYNCOPE-103	1	1	3	1	1.0	1	0	1
SYNCOPE-104	0	1	3	1	1.0	1	0	1
SYNCOPE-106	0	1	3	1	3.0	1	0	1
SYNCOPE-107	2	1	3	1	2.0	1	1	1
SYNCOPE-13	22	1	3	3	1.0	1	0	0
SYNCOPE-135	793	1	3	2	2.0	2	0	0
SYNCOPE-143	791	1	3	2	2.0	2	1	0
SYNCOPE-16	0	1	3	1	3.0	1	0	1
SYNCOPE-223	0	1	2	4	1.0	0	1	0
SYNCOPE-233	6	1	3	1	1.0	2	0	2
SYNCOPE-255	20	1	4	4	1.0	2	0	1
SYNCOPE-263	4	1	4	4	1.0	2	0	1
SYNCOPE-264	5	1	3	4	1.0	2	0	1
SYNCOPE-273	3	1	3	1	1.0	2	0	1
SYNCOPE-299	0	1	4	4	1.0	2	0	1
SYNCOPE-340	66	1	5	5	1.0	3	0	2
SYNCOPE-351	4	1	3	1	1.0	3	0	2
SYNCOPE-359	0	1	3	4	2.0	2	0	1
SYNCOPE-360	0	1	3	1	1.0	2	1	1
SYNCOPE-361	0	1	4	1	2.0	2	0	1
SYNCOPE-362	0	1	3	4	2.0	2	1	1
SYNCOPE-363	0	1	3	1	2.0	2	0	1
SYNCOPE-364	0	1	3	1	2.0	3	0	2
SYNCOPE-38	13	1	4	4	1.0	1	0	1
SYNCOPE-481	44	1	3	1	1.0	0	0	1
SYNCOPE-499	1	1	3	1	1.0	2	0	2
SYNCOPE-561	0	1	4	1	1.0	2	0	1
SYNCOPE-60	0	1	5	4	1.0	1	0	1
SYNCOPE-7	3	1	3	2	1.0	1	0	1
SYNCOPE-87	4	1	4	1	1.0	0	0	1
SYSTEMML-130	145	1	2	3	1.0	0	0	0
SYSTEMML-133	145	1	1	3	1.0	0	0	0
SYSTEMML-204	141	1	3	5	1.0	0	0	0
SYSTEMML-205	141	1	3	3	1.0	0	1	0
SYSTEMML-211	141	1	3	5	1.0	0	0	0
SYSTEMML-214	139	1	3	3	1.0	0	1	0
SYSTEMML-215	138	1	3	3	1.0	0	0	0
SYSTEMML-216	138	1	3	3	1.0	0	0	0
SYSTEMML-217	144	1	3	2	1.0	1	1	0
SYSTEMML-218	139	1	3	3	1.0	0	0	0
SYSTEMML-221	138	1	3	3	1.0	0	0	0
SYSTEMML-223	141	1	3	5	1.0	0	0	0
SYSTEMML-224	142	1	3	3	1.0	0	2	0
SYSTEMML-225	142	1	3	3	1.0	0	1	0
SYSTEMML-226	139	1	3	3	1.0	0	0	0
SYSTEMML-227	141	1	3	5	1.0	0	0	0
SYSTEMML-23	154	1	3	3	1.0	0	0	0
SYSTEMML-231	141	1	3	5	1.0	0	0	0
SYSTEMML-236	138	1	3	3	1.0	0	0	0
SYSTEMML-239	141	1	3	5	1.0	0	0	0
SYSTEMML-241	141	1	3	5	1.0	0	0	0
SYSTEMML-247	138	1	3	3	1.0	0	0	0
SYSTEMML-257	132	1	3	3	1.0	0	0	0
SYSTEMML-26	154	1	3	5	1.0	0	0	0
SYSTEMML-269	127	1	3	3	1.0	0	0	0
SYSTEMML-271	126	1	2	3	1.0	0	0	0
SYSTEMML-273	114	1	3	5	1.0	0	0	0
SYSTEMML-34	154	1	3	3	1.0	0	0	0
SYSTEMML-35	154	1	3	3	1.0	0	0	0
SYSTEMML-36	154	1	3	3	1.0	0	0	0
SYSTEMML-37	154	1	3	3	1.0	0	0	0
SYSTEMML-38	154	1	3	3	1.0	0	0	0
SYSTEMML-43	154	1	3	3	1.0	0	0	0
SYSTEMML-47	154	1	3	3	1.0	0	0	0
SYSTEMML-48	154	1	3	3	1.0	0	0	0
SYSTEMML-49	154	1	3	3	1.0	0	0	0
SYSTEMML-53	154	1	3	3	1.0	0	0	0
SYSTEMML-59	154	1	3	3	1.0	0	0	0
SYSTEMML-61	154	1	3	3	1.0	0	0	0
SYSTEMML-62	154	1	3	5	1.0	0	0	0
SYSTEMML-63	154	1	3	3	1.0	0	0	0
SYSTEMML-64	154	1	3	3	1.0	0	0	0
SYSTEMML-65	154	1	3	3	1.0	0	0	0
TAJO-1003	136	1	3	1	1.0	1	1	1
TAJO-127	14	1	3	5	1.0	1	1	1
TAJO-1801	2	1	2	1	1.0	1	0	0
TAJO-1803	6	1	3	3	2.0	1	0	0
TAJO-1824	7	1	3	5	1.0	2	1	0
TAJO-1864	0	1	3	5	2.0	0	1	0
TAJO-2032	16	1	4	4	1.0	2	0	1
TAJO-2036	22	1	4	4	2.0	2	0	1
TAJO-2060	3	1	3	4	3.0	2	0	1
TAJO-2072	3	1	3	1	3.0	2	0	1
TAJO-2085	0	1	2	1	4.0	2	0	1
TAJO-32	3	1	3	4	1.0	1	0	0
TAJO-33	3	1	3	2	1.0	1	0	0
TAJO-34	233	1	3	2	1.0	1	0	0
TAJO-36	292	1	2	4	2.0	1	1	0
TAJO-37	15	1	5	3	2.0	1	0	1
TAJO-38	0	1	3	1	2.0	1	0	0
TAJO-39	51	1	5	3	2.0	1	0	1
TAJO-40	58	1	4	4	2.0	1	0	0
TAJO-997	434	1	3	1	1.0	0	1	1
TAP5-1972	0	1	3	3	3.0	1	0	2
TAP5-672	1363	1	3	4	1.0	2	0	2
TAPESTRY-1063	4	1	3	1	1.0	1	0	1
TASHI-15	1	1	4	4	1.0	0	0	0
TAVERNA-814	14	1	3	3	1.0	1	0	0
TAVERNA-817	13	1	3	3	1.0	0	0	0
TAVERNA-820	27	1	3	3	2.0	1	0	0
TAVERNA-821	9	1	3	3	2.0	1	0	1
TAVERNA-838	38	1	3	3	3.0	1	0	1
TAVERNA-839	47	1	3	3	3.0	1	0	0
TAVERNA-840	223	1	3	3	3.0	1	0	0
TEZ-12	200	1	3	1	3.0	1	2	0
TEZ-1285	0	1	3	5	1.0	1	1	0
TEZ-1298	0	1	3	5	2.0	1	1	0
TEZ-1304	4	1	1	5	3.0	1	3	0
TEZ-14	579	1	3	5	2.0	1	1	0
TEZ-18	103	1	3	5	2.0	1	0	0
TEZ-20	11	1	3	1	3.0	1	1	0
TEZ-22	42	1	3	1	3.0	1	1	0
TEZ-23	42	1	3	4	2.0	1	0	0
TEZ-24	4	1	3	1	2.0	1	1	0
TEZ-26	42	1	3	1	2.0	1	0	0
TEZ-27	39	1	3	1	2.0	1	0	0
TEZ-28	9	1	3	1	3.0	1	0	0
TEZ-29	6	1	3	1	3.0	1	1	0
TEZ-30	19	1	3	1	3.0	1	1	0
TEZ-32	33	1	3	1	3.0	1	0	0
TEZ-33	3	1	3	1	3.0	1	0	0
TEZ-35	42	1	3	1	2.0	1	0	0
TEZ-36	324	1	3	1	2.0	1	4	0
TEZ-37	348	1	3	1	2.0	1	0	0
TEZ-39	10	1	3	1	2.0	1	0	0
TEZ-40	6	1	3	1	2.0	1	0	0
TEZ-41	264	1	3	1	2.0	1	2	0
TEZ-45	46	1	3	3	1.0	1	0	0
TEZ-46	172	1	3	3	1.0	1	1	0
TEZ-47	34	1	3	1	2.0	1	0	0
TEZ-48	0	1	3	3	1.0	1	0	0
TEZ-49	2	1	3	3	1.0	1	0	0
TEZ-50	16	1	3	1	2.0	1	0	0
TEZ-52	2	1	3	1	2.0	1	1	0
TEZ-54	0	1	3	1	2.0	1	0	0
TEZ-55	2	1	3	5	2.0	1	0	0
TEZ-56	2	1	3	5	2.0	1	0	0
TEZ-57	2	1	3	5	2.0	1	0	0
TEZ-58	2	1	3	5	2.0	1	0	0
TEZ-59	0	1	3	1	3.0	1	0	0
TEZ-62	27	1	3	1	3.0	1	2	0
TEZ-64	0	1	3	1	3.0	1	3	0
TEZ-698	114	1	3	5	3.0	1	1	0
TEZ-7	7	1	3	1	3.0	1	1	0
TEZ-707	203	1	1	5	1.0	1	1	1
TEZ-708	97	1	3	5	1.0	1	0	0
TEZ-709	208	1	1	5	1.0	1	0	0
TEZ-713	0	1	3	1	3.0	1	0	0
TEZ-715	48	1	3	1	1.0	1	0	1
TEZ-716	0	1	3	3	3.0	1	1	0
TEZ-717	201	1	1	5	3.0	1	2	0
TEZ-718	25	1	3	1	2.0	1	1	0
TEZ-720	3	1	2	1	2.0	1	0	0
TEZ-721	4	1	3	1	1.0	1	0	1
TEZ-722	7	1	3	1	1.0	1	1	0
TEZ-723	1	1	2	1	3.0	1	0	0
TEZ-761	11	1	3	1	1.0	1	2	0
TEZ-8	601	1	3	1	3.0	1	3	0
TEZ-9	33	1	3	1	3.0	1	1	0
THRIFT-1028	1309	1	4	1	1.0	1	0	1
THRIFT-1114	1203	1	3	4	1.0	1	0	0
THRIFT-1135	1068	1	4	4	1.0	1	0	0
THRIFT-1188	1152	1	3	2	1.0	1	0	2
THRIFT-1212	1116	1	4	1	1.0	1	1	1
THRIFT-1260	1079	1	4	1	1.0	1	0	1
THRIFT-1266	1113	1	2	1	1.0	1	1	1
THRIFT-1298	3	1	3	1	1.0	1	0	1
THRIFT-1300	1048	1	3	1	1.0	1	0	1
THRIFT-1349	1025	1	3	4	1.0	1	0	1
THRIFT-1352	1022	1	3	4	1.0	1	1	1
THRIFT-1357	1027	1	3	1	1.0	1	2	1
THRIFT-1389	1076	1	3	1	1.0	1	0	1
THRIFT-1462	1035	1	3	5	2.0	1	1	0
THRIFT-1503	981	1	3	2	1.0	1	2	0
THRIFT-1536	932	1	3	2	1.0	1	0	0
THRIFT-164	1374	1	3	4	1.0	1	1	0
THRIFT-1640	504	1	3	1	1.0	1	0	0
THRIFT-1643	97	1	2	1	1.0	1	1	2
THRIFT-1644	82	1	3	4	1.0	1	0	1
THRIFT-1645	85	1	3	4	1.0	1	0	1
THRIFT-1646	944	1	4	1	1.0	1	0	1
THRIFT-1647	633	1	4	1	1.0	1	3	1
THRIFT-1648	333	1	3	1	1.0	1	1	1
THRIFT-1708	1102	1	4	2	1.0	1	0	1
THRIFT-1847	608	1	4	1	1.0	1	0	1
THRIFT-1930	53	1	3	1	1.0	1	2	0
THRIFT-1933	50	1	3	1	2.0	1	1	1
THRIFT-1934	49	1	3	1	1.0	1	0	0
THRIFT-2089	997	1	4	4	1.0	1	0	1
THRIFT-2093	994	1	4	4	2.0	1	0	1
THRIFT-2250	1	1	4	2	1.0	1	0	1
THRIFT-267	0	1	3	4	1.0	0	0	0
THRIFT-274	1603	1	3	1	1.0	1	2	0
THRIFT-304	1123	1	4	1	1.0	1	0	0
THRIFT-317	1055	1	3	4	1.0	1	0	0
THRIFT-336	1331	1	4	5	1.0	1	0	0
THRIFT-369	1082	1	4	1	2.0	1	0	0
THRIFT-386	981	1	3	4	1.0	1	1	0
THRIFT-481	1031	1	5	1	2.0	1	0	1
THRIFT-491	1224	1	3	5	1.0	1	0	1
THRIFT-514	1478	1	4	2	1.0	1	0	0
THRIFT-541	1039	1	4	4	1.0	1	0	0
THRIFT-556	914	1	3	1	1.0	1	0	0
THRIFT-585	1837	1	3	1	1.0	1	0	0
THRIFT-66	2026	1	5	5	1.0	1	1	0
THRIFT-728	1632	1	4	2	1.0	1	2	0
THRIFT-809	1567	1	3	4	1.0	1	0	0
THRIFT-841	1433	1	3	1	1.0	1	0	1
THRIFT-908	1435	1	3	1	1.0	1	1	1
THRIFT-962	1360	1	3	3	2.0	1	1	0
THRIFT-976	1432	1	4	4	1.0	1	3	0
THRIFT-981	1244	1	3	5	2.0	1	0	0
THRIFT-988	1345	1	3	5	2.0	1	0	0
THRIFT-989	1343	1	5	4	1.0	1	0	0
TIKA-1028	788	1	3	1	1.0	1	0	3
TIKA-1072	768	1	3	1	2.0	1	1	0
TIKA-1079	766	1	3	1	2.0	1	0	0
TIKA-1109	70	1	2	1	1.0	1	1	0
TIKA-1202	6	1	5	4	1.0	1	0	1
TIKA-1205	152	1	5	4	2.0	1	0	0
