,Count,priority,issuetype,is_assigned,comment_count,link_count,affect_count,fix_count,has_priority_change,has_desc_change,has_fix_change,reporter_rep,assignee_workload
46407,1,*1,1,1, 1, 0,1,1,0, 0, 0,0.64393939,14
46490,1,2,1,1, 0, 1,2,1,*1, 0, 1,0.52777778,27
46575,2,2,*2,1,35, 1,0,1,0,* 3, 2,0.54187192, 2
46638,1,*4,4,1, 1, 0,0,0,0, 0, 0,0.77777778,15
46690,3,3,1,1,*46, 1,0,1,*1, 1,* 9,0.81617647, 4
46709,7,*3,*7,1,* 3, 0,*1,1,0, 0,* 0,*0.59002770,*56
46729,2,*4,7,*0, 3, 0,1,0,0, 0, 2,0.73437500, 9
46731,1,*1,3,1, 0, 0,1,1,0, 0, 0,0.67346939,10
46751,2,*4,1,*0, 2, 0,1,1,0, 0, 1,0.76119403,16
46817,1,3,7,0, 4, 0,1,1,*1, 0, 1,0.78723404, 9
47022,1,*1,1,1, 1, 0,1,1,0, 1, 1,0.71428571, 2
47137,1,3,7,*0, 0, 0,1,1,0, 0, 2,0.71895425,20
47249,2,3,7,1,27, 2,1,1,*1, 0,* 7,0.73384030, 7
47278,1,*4,7,0, 1, 0,1,1,0, 0, 3,0.77153110,33
47308,1,2,1,*0, 1, 0,1,1,0, 0, 1,0.50000000,29
47317,1,4,7,*0, 4, 0,1,1,0, 2, 1,0.70000000,16
47356,1,3,7,*0, 2, 0,0,1,0, 0, 1,0.72864322,23
47360,1,3,7,*0, 2, 0,0,1,0, 0, 3,0.75000000,22
47367,1,*1,1,1, 1, 0,1,1,0, 0, 0,0.50000000,32
47370,2,*5,7,*0, 2, 0,0,1,0, 0, 1,0.72864322,18
47384,1,3,3,0, 0, 1,0,0,0, 1, 0,*0.21739130, 5
47407,1,3,7,*0, 3, 0,0,1,0, 0, 2,0.65217391, 9
47420,1,*1,3,1, 1, 0,0,1,1, 0, 1,0.52631579, 2
47628,1,3,*2,1, 2, 0,1,1,0, 0, 1,0.73404255,62
47630,1,3,*2,1, 2, 0,1,1,0, 0, 1,0.78723404,49
47669,1,3,*2,1, 5, 2,1,1,0, 0, 2,0.72727273,10
47671,2,*1,1,*0, 0, 0,0,1,0, 0, 0,0.67346939, 3
47686,2,3,*2,1, 9, 2,1,1,0,* 3, 1,0.76724138,42
47702,2,*4,4,*0, 7, 0,0,1,0, 1, 1,0.74074074, 9
47720,1,3,7,*0, 2, 0,0,1,0, 0, 1,0.70000000,17
47834,1,*1,1,1, 3, 0,1,1,0, 1, 0,0.45652174,53
47867,1,*2,1,1, 3, 0,0,1,0, 0, 0,0.53947368,27
47927,1,2,7,*0, 2, 2,1,2,0, 0, 0,0.67091295, 4
47929,1,2,7,*0, 2, 2,1,2,0, 0, 1,0.68106996, 4
47979,1,2,3,1, 2, 0,0,1,0, 0, 0,*0.16216216,11
48103,1,3,1,1, 3, 0,1,1,0, 1, 1,*0.16666667,52
48167,1,2,3,1, 3, 0,1,1,*1, 1, 1,0.60220994, 2
48284,1,*4,3,1, 2, 0,1,0,0, 0, 0,0.74814815,25
48689,1,3,7,*0, 2, 0,1,0,0, 0, 1,0.70370370,17
48872,1,3,*2,1,13, 0,0,0,0, 0, 1,0.47321429, 1
48885,1,3,7,*0, 2, 0,0,1,0, 0, 1,0.63636364, 9
48946,1,2,1,1, 4, 0,0,1,0, 0, 1,*0.18750000,10
48972,1,3,7,*0, 2, 0,1,1,0, 0, 1,0.71428571,18
48977,1,3,*5,1, 0, 0,0,0,0, 0, 0,0.50000000,10
48985,1,3,7,*0, 3, 0,0,1,0, 1, 1,0.75000000,12
48988,1,3,7,*0, 2, 0,0,0,0, 0, 0,0.69863014,12
48996,1,*1,1,1, 6, 0,1,1,0, 0, 0,0.43750000,31
49000,2,*1,1,*0, 7, 0,1,1,0, 0, 0,0.49122807,31
49068,1,3,*7,1, 2, 0,1,1,0, 0, 0,0.60206718,42
49127,1,3,3,*0, 1, 0,1,1,0, 0, 0,0.33333333, 7
49135,6,*4,*7,1,* 4, 0,0,1,*0, 0,* 1,0.76666667,*11
49143,1,3,1,*0, 5, 0,0,1,0, 0, 3,0.71895425,20
49207,1,3,7,1, 0, 0,1,0,0,* 2, 0,0.80620155, 4
49209,1,3,7,*0, 2, 0,0,1,0, 1, 1,0.75000000,27
49211,1,3,7,*0, 2, 0,0,1,0, 1, 1,0.75000000,27
49291,1,3,7,*0, 2, 0,0,1,0, 1, 1,0.75000000,27
49295,1,3,1,*0, 1, 0,1,1,0, 0, 1,0.45454545, 6
49424,1,3,*2,1,26, 8,1,1,0, 0, 3,0.77702703, 3
49521,1,3,7,*0, 2, 0,0,1,0, 1, 1,0.75000000,28
49600,1,*1,1,1, 0, 0,1,1,0, 0, 0,0.50000000, 6
49684,1,3,1,*0, 1, 0,0,1,0, 0, 3,0.74074074, 3
49818,1,3,*2,1, 7, 0,0,1,0, 0, 0,0.47321429,15
49834,1,3,7,*0, 2, 0,0,1,0, 0, 1,0.75000000,10
49847,1,3,3,1, 8, 3,0,0,0,* 3, 0,0.54716981,27
49926,1,3,7,*0, 0, 0,1,1,0, 0, 1,0.70748299,11
49976,1,3,1,*0, 5, 0,1,1,0, 0, 1,0.58865248, 2
50059,3,3,*7,1, 5, 0,1,1,0, 0,* 1,0.70270270,* 1
50192,1,2,1,1,10, 0,1,1,0, 0,* 9,0.39130435,12
50315,1,3,1,*0, 7, 0,1,1,0, 0, 0,0.46296296,19
50370,1,2,4,1, 6, 0,0,1,1,* 2, 2,0.60454545, 2
50421,1,3,*7,1, 3, 0,1,1,0, 0, 1,0.68000000,51
50430,1,3,*7,1, 3, 0,1,1,0, 0, 1,0.71428571,34
50587,1,4,1,1,12, 0,1,1,*3, 0, 4,0.65134100, 2
50593,1,*4,1,1, 2, 1,0,0,0, 1, 0,0.53164557,28
50719,1,3,4,*0,12, 0,0,1,0, 0, 2,0.60454545,30
50735,1,*2,1,1, 4, 0,1,1,0, 0, 0,0.62311558,50
50736,1,*2,1,1, 4, 0,1,1,0, 0, 0,0.62311558,45
50787,1,4,3,0, 3, 0,1,0,1, 0,* 2,0.85046012,25
50949,1,4,1,1, 0, 0,1,0,*1, 0, 0,0.78017241,27
51419,1,3,3,0, 1, 0,1,0,0, 0,* 7,0.77303589, 2
51425,1,3,3,*0, 4, 0,1,1,0, 0, 0,0.63397129,46
51441,1,3,*6,1, 2, 0,1,1,0, 1, 0,0.71739130,12
51443,1,3,*6,1, 3, 0,1,1,0, 1, 0,0.71428571,12
51505,1,*1,1,1, 1, 0,0,0,0, 1, 0,0.71428571, 1
51509,1,3,1,*0, 2, 1,1,1,0, 1, 1,0.52564103,35
51578,1,3,3,*0, 0, 0,0,1,0, 0, 0,0.30232558,10
51667,1,3,3,*0, 1, 0,0,1,0, 0, 1,0.40384615, 5
51707,1,3,7,*0, 4, 0,1,1,0, 0, 1,0.77027027, 5
51722,2,*4,1,1,16, 0,1,0,0, 0, 0,*0.17391304, 4
51864,1,*1,1,1, 1, 0,1,1,0, 0, 0,0.57142857, 4
51872,1,3,1,*0, 2, 0,1,0,0, 0, 0,0.75949367,38
51885,1,3,1,*0, 2, 0,1,1,0, 0, 1,0.70114943,37
52060,1,3,3,1, 5, 0,1,1,*1, 0, 4,0.68537666, 4
52067,2,*4,*2,1, 3, 0,1,0,0, 0, 0,0.63157895,16
52081,1,4,7,*0, 2, 0,0,1,0, 1, 1,0.75965665, 7
52109,1,2,1,1, 5, 1,1,1,*1, 0, 0,0.73584906,37
52110,1,2,1,1, 5, 1,1,1,*1, 0, 0,0.73584906,34
52113,3,*2,1,1, 6,* 1,1,1,*1, 0, 0,0.71428571,12
52242,1,*4,3,1, 1, 0,1,1,0, 0, 2,0.67741935,20
52310,1,3,1,1, 7, 3,1,1,0, 0,* 6,0.44594595,12
52311,1,3,*6,1, 1, 0,1,1,0, 0, 0,0.71428571,17
52478,1,*1,1,1, 3, 0,1,1,0, 0, 0,0.50877193,19
52520,1,3,*7,1, 3, 0,0,1,0, 0, 1,0.50000000, 3
52521,1,3,7,*0, 3, 0,0,1,0, 0, 1,0.50000000, 3
52531,1,3,3,*0, 4, 0,0,1,0, 0, 2,0.81818182, 2
52686,2,4,1,1, 0, 0,0,1,*2, 0,* 8,0.70725389, 1
52864,2,*2,3,0, 0, 0,1,0,0, 0,* 2,0.70677732, 5
52972,2,3,*2,1,13, 5,1,1,0,* 5, 4,0.73366834, 4
53169,1,3,3,*0, 4, 0,1,1,0, 0, 1,0.73939394,20
53173,1,*1,1,1, 0, 0,1,1,0, 0, 0,0.78358209, 5
53177,1,4,1,1, 0, 0,1,1,*1, 0, 1,0.80000000, 3
53232,1,*1,1,1, 2, 0,1,1,0, 0, 0,0.50877193,22
53234,1,*4,7,1, 1, 0,0,1,0, 0, 1,0.75847458, 3
53254,1,3,*2,1,15, 2,1,1,0, 0, 0,0.75460123,28
53318,1,*4,1,1, 7, 0,0,0,0, 0, 0,0.73109244,21
53319,1,3,*7,1, 2, 0,1,1,0, 0, 0,0.71929825,13
53329,1,*5,1,1, 5, 0,1,0,0, 1, 0,0.73109244, 1
53351,1,3,1,1,12, 0,0,1,0, 0, 1,0.73109244,* 1
53579,1,*4,1,1, 1, 0,1,1,0, 1, 0,0.75862069, 2
53660,1,*2,3,1, 5, 6,1,1,0, 0, 0,0.67091295,25
53722,2,3,3,1,*47,*14,1,1,1, 0, 3,0.73384030, 3
53729,2,3,3,1,*58,*18,1,1,1, 0, 3,0.75907990, 3
53731,1,3,*7,1, 2, 0,1,1,0, 0, 1,0.72413793,35
53738,1,3,*6,1, 2, 0,1,1,0, 0, 0,0.74825175,41
53740,1,*1,1,1, 1, 0,1,1,0, 0, 0,0.51304348,23
53865,1,*5,1,1, 1, 0,0,0,0, 0, 4,0.79494382,36
53915,1,*1,1,1, 8, 0,0,1,0, 0, 0,0.47552448,16
53923,1,2,1,*0, 2, 0,1,1,0, 0, 0,0.63593381,33
53930,1,2,3,*0, 0, 1,1,1,0, 0, 0,0.68106996, 6
53976,1,3,*7,1, 5, 0,1,1,0, 0, 1,0.76119403, 1
53988,1,2,1,*0, 4, 0,1,1,0, 1, 0,0.47552448,12
53989,2,*2,1,*0, 4, 0,1,1,0, 1, 0,0.45454545,12
53990,1,2,1,*0, 4, 0,1,1,0, 1, 0,0.47126437,12
54012,1,*4,1,1, 0, 0,1,1,0, 0, 0,0.80000000,13
54025,1,3,*2,1,18, 0,0,0,0, 1, 0,0.36363636, 1
54133,1,3,1,1, 4, 0,0,1,0, 0,*12,0.40000000,14
54156,1,4,1,*0, 1, 0,1,1,0, 0, 0,0.38095238,13
54161,1,*1,1,1, 4, 0,1,1,0, 1, 0,0.74825175,46
54162,1,*1,1,1, 5, 0,1,1,0, 1, 0,0.76870748,46
54240,2,*4,7,*0, 2, 0,0,1,0, 1, 1,0.76315789, 6
54288,1,2,3,*0,16, 0,1,1,0, 0, 1,0.68106996,37
54340,2,2,*7,1, 4, 0,1,1,*1, 0, 0,0.71186441,46
54348,1,2,7,1, 9, 0,1,1,*1, 0, 0,0.69565217,35
54355,1,3,3,*0, 1, 0,1,1,0, 0, 0,0.38095238, 9
54452,1,3,1,*0, 2, 0,1,0,0, 0, 0,0.73109244, 2
54454,1,3,*6,1, 5, 0,0,1,0, 0, 0,0.74509804,15
54456,1,*1,1,1, 3, 0,1,1,0, 0, 0,0.47945205, 1
54460,2,*1,1,*0, 6, 0,1,1,0, 0, 0,0.45454545, 2
54541,1,3,1,1, 1, 0,1,1,0,* 2, 0,0.75000000,18
54968,1,3,3,1, 7, 0,1,1,*1, 0, 6,0.78680203, 4
55281,1,3,*2,0, 7, 0,0,0,0, 1, 0,0.33333333, 1
55347,1,3,7,*0, 1, 0,0,1,0, 0, 1,0.65384615,16
55558,1,3,1,0,10, 0,1,1,*1, 0, 2,0.59447005, 3
55584,1,3,1,1, 6, 1,1,1,*1, 0, 2,0.60454545,15
55592,1,3,3,1, 1, 0,0,1,0, 0, 0,*0.09090909, 3
55594,1,3,1,*0, 1, 0,1,1,0, 0, 0,0.55555556, 3
55732,1,3,3,1, 1, 1,1,0,0, 0,* 2,0.80769231, 9
55841,1,2,3,1, 2,*20,1,1,0, 0, 0,0.65598291,45
55884,1,3,3,*0, 1, 0,1,1,0, 0, 0,0.38095238, 8
56197,1,2,3,*0, 1, 0,1,1,0, 0, 0,0.53571429, 4
56207,1,3,3,*0, 4, 0,1,1,0, 0, 1,0.75675676,20
56309,1,3,1,*0, 1, 0,1,1,0, 0, 0,0.69841270,12
56311,1,3,*7,1, 5, 0,1,1,0, 0, 0,0.68115942,39
56379,1,3,*2,1,18, 1,1,1,0, 0, 0,0.48901099,16
56489,1,3,3,*0, 9, 0,1,1,0, 0, 1,0.75675676,22
56511,1,*4,3,1, 0, 0,1,1,0, 0, 0,0.64285714,36
56581,1,*1,1,1, 2, 0,1,1,0, 1, 0,0.74074074,37
56585,1,*1,1,1, 2, 0,1,1,0, 1, 0,0.74074074,38
56617,1,*4,4,1, 2, 1,1,1,0, 0, 1,0.72727273,10
56702,1,*1,1,1, 3, 1,1,1,0, 0, 0,0.74074074,38
56833,1,4,3,1, 1, 1,1,0,1, 0,* 1,0.85046012, 2
57167,1,3,1,*0,25, 4,1,1,0, 1, 1,0.58865248,32
57551,1,2,1,*0, 8, 0,1,1,0, 0, 1,0.69827586, 2
57618,1,*2,3,1, 5, 0,1,1,0, 0, 0,0.66877637,21
57650,1,*1,1,1, 3, 0,1,1,0, 0, 0,0.53846154,35
57651,1,*1,1,1, 3, 0,1,1,0, 0, 0,0.53846154,34
57668,1,*1,1,1,19, 0,1,1,0, 0, 0,0.56617647,33
57680,1,3,3,*0, 6, 0,1,1,0, 0, 1,0.74698795, 4
57689,1,*4,3,1, 3, 0,1,1,0, 0, 0,0.74444444,37
57762,1,*4,1,1, 0, 0,1,1,0, 1, 0,0.50000000, 9
57822,1,3,3,0, 0, 0,1,1,*1, 0, 3,0.73384030, 9
57864,1,3,*6,1, 4, 1,1,1,0, 1, 1,0.62195122,35
57865,1,3,*6,1, 4, 1,1,1,0, 1, 2,0.62195122,35
57866,1,3,*6,1, 4, 1,1,1,0, 1, 2,0.60714286,35
57867,1,3,*6,1, 5, 1,1,1,0, 1, 2,0.60714286,35
57987,1,3,*2,1, 6, 0,1,1,0, 0, 1,0.73086420, 4
58004,1,2,1,1, 4, 0,1,1,*1, 0, 0,0.75555556, 4
58040,1,3,*2,1, 6, 0,1,1,0, 1, 0,0.75555556,34
58043,1,3,*2,1, 9, 0,1,1,0, 2, 0,0.74316940,34
58096,1,*2,1,1,11, 0,1,1,0, 0, 0,0.53435115,20
58132,1,2,3,1, 1, 1,1,1,*2, 0, 2,0.60454545, 5
58145,1,*1,1,1, 2, 0,1,1,0, 0, 0,0.47126437,34
58148,1,3,*6,1, 4, 0,0,0,0, 1, 0,0.75675676, 2
58155,1,3,*6,1,18, 2,1,0,0, 1, 0,0.75675676, 2
58251,1,3,1,*0, 1, 0,1,1,0, 0, 0,0.77777778, 8
58289,1,4,7,*0, 4, 0,0,1,0, 0, 3,0.78445230,19
58360,1,3,1,*0, 0, 0,1,1,0, 0, 0,0.72222222, 5
58393,1,3,3,1, 2, 0,1,1,*1, 0, 1,0.68647541,34
58405,1,3,3,1, 5, 0,1,1,*1, 0, 4,0.68537666, 4
58513,2,*2,*7,1, 4, 0,1,1,0, 0, 0,0.67768595,41
58514,1,*2,7,1, 9, 0,1,1,0, 0, 0,0.67768595,34
58515,5,*2,*7,1,*10, 0,1,1,0, 0,* 0,*0.67768595,34
58537,1,3,1,*0,11, 1,1,0,0, 1, 0,0.25000000,39
58578,1,3,7,*0, 4, 0,0,1,0, 0, 1,0.76363636,21
58600,1,3,1,*0, 4, 0,0,1,0, 1, 1,0.76363636, 6
58718,1,3,7,*0, 0, 0,0,1,0, 0, 1,0.76315789,14
58791,1,3,7,*0, 5, 0,0,1,0, 0, 2,0.77419355, 5
58801,1,*1,1,1, 2, 0,0,1,0, 0, 0,0.73548387,15
58806,1,*1,1,1, 7, 0,0,1,0, 0, 1,0.75949367,15
58819,2,*5,4,1, 3, 0,1,1,0,* 2, 2,0.79605263,23
58866,2,3,1,*0, 4, 0,1,1,*1, 0, 1,0.40000000, 2
58869,1,3,4,*0, 1, 0,0,0,0, 0, 0,0.63636364, 3
58939,2,*4,7,*0, 4, 0,0,1,0, 0, 2,0.78445230,17
58971,1,3,4,*0, 6, 0,0,0,0, 0, 0,0.81818182,46
59024,4,*2,*1,1,10, 0,*0,1,0, 0, 1,0.75949367,* 1
59063,1,3,1,1,28, 3,0,1,*1, 0, 3,0.74019608, 9
59068,1,3,*6,1, 7, 0,0,1,0, 2, 0,0.73548387, 1
59133,1,3,1,1, 1, 0,1,0,0, 0,* 6,0.61832061, 2
59168,1,3,1,*0, 4, 0,1,1,0, 0, 1,0.54187192,36
59361,1,3,7,*0, 2, 0,0,1,0, 0, 1,0.75367647,24
59387,1,3,7,*0, 2, 0,0,1,0, 1, 1,0.75367647,24
59412,1,2,1,*0, 1, 0,0,1,0, 1, 1,0.75949367,38
59551,1,4,1,0, 4, 1,1,0,1, 0,*17,0.80622010, 3
59554,1,3,*6,1, 2, 0,0,1,0, 1, 0,0.73548387, 2
59558,2,3,*6,*0, 5, 0,0,1,0, 1, 1,0.74683544, 2
59562,2,3,*6,*0, 3, 0,0,1,0, 1, 0,0.73548387, 2
59588,1,*5,7,1, 1, 0,0,1,0, 1, 1,0.76978417, 4
59591,1,*5,7,1, 0, 0,0,1,0, 0, 1,0.76978417, 5
59592,1,*5,7,1, 2, 0,0,1,0, 1, 1,0.76978417, 3
59740,1,*1,3,1, 4, 0,1,1,0, 0, 1,0.69070209, 1
59828,1,3,1,*0, 2, 0,1,1,0, 0, 0,0.48901099,33
59870,1,2,3,*0, 2, 0,0,1,0, 0, 2,0.75301205,35
59892,3,3,*7,1, 4, 0,0,*0,0, 0, 0,0.33333333,* 1
59946,1,*4,3,1, 0, 0,1,1,0, 0, 0,0.68916155,36
60148,1,2,1,*0, 2, 0,1,1,0, 0, 0,0.48901099,34
60254,1,3,1,1, 3, 1,1,1,0, 0,* 8,0.69672131, 8
60262,1,*4,1,1, 1, 0,1,1,0, 0, 1,0.75294118, 1
60494,3,2,*2,1,35, 4,1,1,*2, 1,* 7,0.78288868, 2
60680,1,*4,4,1, 1, 0,1,1,0, 1, 0,0.50000000, 5
60684,1,3,1,*0, 4, 0,1,1,0, 0, 0,0.56617647, 2
60687,1,3,7,*0, 2, 0,0,1,0, 0, 1,0.77224199, 6
60822,1,3,3,1, 1, 1,0,0,0, 0, 0,*0.05000000, 2
60933,1,*1,1,1, 1, 0,1,1,0, 0, 0,0.65217391, 1
60935,1,*5,1,1, 1, 0,1,1,0, 0, 0,0.74803150, 1
60951,1,3,7,*0, 2, 0,0,1,0, 0, 2,0.78798587, 4
60994,2,2,4,1, 0, 0,1,1,*1,* 2, 0,0.74162679,44
60996,3,3,*3,1,* 4, 0,*1,1,0, 0, 0,0.76829268,44
60998,1,3,*3,1, 4, 0,1,1,0, 0, 1,0.75294118,44
61019,1,3,1,*0, 1, 0,0,1,0, 0, 2,0.73885350,39
61192,1,3,1,1, 2, 0,0,1,0, 1, 0,*0.20000000, 4
61460,3,*3,1,1, 3,* 1,1,1,0, 0,* 2,0.58865248,44
61548,9,*3,*1,1,* 8,* 1,*1,*1,0,* 0,* 2,*0.58865248,44
61689,2,*4,*7,1, 2, 0,0,1,0, 0, 1,0.78521127, 4
61852,1,3,1,*0, 1, 1,1,1,0, 0, 0,0.33333333, 6
61858,1,*2,1,1, 2, 0,1,1,0, 0, 0,0.68172888,47
61975,2,*2,3,*0,13, 1,1,1,0, 0, 3,0.73384030, 7
61993,1,*2,3,0,15, 1,1,0,0, 0, 7,0.85046012, 7
62218,1,3,1,*0, 3, 0,1,1,0, 0, 0,0.50000000, 3
62256,1,3,*6,1, 3, 0,1,1,0, 1, 2,0.77906977, 6
62354,1,2,1,1, 3, 0,1,1,*1, 0, 0,0.71063830,13
62421,1,3,*6,1, 2, 0,1,1,0, 2, 0,0.73831776,51
62422,2,3,*6,1, 2, 0,1,1,0,* 2, 0,0.72811060,51
62464,1,3,*6,0, 3, 0,1,0,0, 2, 4,0.73366834, 9
62666,1,4,1,1,10, 0,1,1,*1, 0, 1,0.59447005, 2
62724,1,3,7,0,22, 2,1,1,*1, 1, 1,0.71717172, 9
62757,2,*1,1,1, 2, 0,0,1,0,* 2, 0,0.72131148, 9
62803,2,3,3,0, 1, 0,*2,0,0, 0,* 1,0.85046012,35
62806,2,3,*1,1, 2, 0,1,1,0,* 1, 0,0.75294118,52
62938,1,*1,1,1, 0, 0,0,1,0, 0, 0,0.69387755, 7
62950,1,*5,4,1, 4, 0,1,1,0, 0, 1,0.80194805, 5
63095,1,3,7,1,15, 3,1,1,0,* 3, 1,0.74074074, 9
63099,1,3,7,1,15, 3,1,1,0,* 3, 1,0.69421488, 9
63439,1,*1,4,1, 2, 0,0,1,0, 0, 0,0.64705882,44
63443,2,3,4,*0, 6, 0,0,1,*1, 0, 0,0.66013072, 2
63447,1,4,1,1, 5, 0,1,1,0, 0, 1,*0.00000000,20
63453,1,*4,1,1, 7, 0,1,1,0, 0, 2,0.50000000, 4
63488,2,*4,1,1, 4, 0,1,0,0, 0, 0,*0.09090909,15
63576,1,*1,1,1, 4, 1,1,1,0, 1, 0,0.72146119,21
63596,1,3,7,*0, 2, 0,1,1,0, 0, 2,0.69421488, 7
63702,2,*4,1,*0, 2, 0,0,1,0, 0, 1,0.78114478,10
63708,1,*1,1,1, 0, 0,0,1,0, 0, 0,0.72000000, 7
63726,2,*4,1,*0, 5, 1,0,0,0, 0, 0,0.78717201, 6
63789,1,*4,1,1, 3, 0,0,1,0, 0, 1,0.78114478,11
63792,1,3,1,*0, 2, 0,0,1,0, 0, 1,0.76767677,19
63838,1,*1,4,1, 2, 0,0,1,0, 0, 0,0.69387755, 5
63844,1,2,1,*0, 2, 0,1,1,0, 0, 0,0.60927152,44
63854,1,3,1,*0, 3, 0,1,1,0, 0, 1,0.76666667, 8
63892,1,3,1,1, 1, 0,0,1,0,* 2, 1,0.77551020, 2
64042,1,1,4,1, 4, 1,0,1,*2, 0, 2,0.67415730,11
64193,1,3,*2,1, 6, 2,1,1,0, 1, 1,0.72916667, 1
64229,1,3,*2,1, 5, 2,1,1,0, 0, 1,0.72909699,19
64326,1,3,3,*0, 2, 0,1,1,0, 0, 0,0.42307692, 8
64357,1,3,*5,1, 3, 1,0,0,0, 0, 0,0.57894737, 3
64368,1,*5,4,1, 2, 0,0,1,0, 0, 1,0.72909699,13
64404,1,3,*5,1,14, 1,0,1,0, 0, 3,0.57894737, 2
64431,3,3,1,*0,*43, 1,2,1,0, 1, 1,*0.22222222,30
64500,1,3,7,*0, 4, 0,1,1,0, 1, 1,0.71428571,19
64629,2,*1,1,1, 2, 0,1,1,1, 0, 1,*0.23529412, 1
64683,1,3,*2,0,52, 0,0,0,0, 0, 0,0.60000000, 4
64707,3,3,*2,1,*83, 0,0,1,0, 0,* 1,0.80000000, 3
64878,1,*4,7,1, 4, 0,0,1,0, 0, 2,0.56250000, 4
64896,1,*4,7,1,11, 0,0,1,0, 0, 2,0.33333333, 4
64980,1,3,1,*0, 9, 0,0,0,0, 0, 0,0.33333333,10
64984,1,3,*2,1, 2, 1,1,1,0, 0, 0,0.72727273, 2
64992,1,2,4,1, 2, 2,1,0,*1, 0, 0,0.36363636, 3
65008,1,*4,3,1, 3, 0,1,1,0, 0, 0,0.63793103,22
65072,1,*4,1,1, 2, 1,0,0,0, 0, 0,0.48000000,17
65082,1,2,*2,1, 6, 1,1,1,0, 1, 0,0.72727273, 9
65087,1,3,*6,1, 3, 0,1,1,0, 0, 0,0.72727273, 5
65225,1,3,3,*0, 2, 0,0,1,0, 0, 2,0.75301205,29
65232,1,3,1,*0, 6, 0,0,0,0, 0, 0,0.73684211, 8
65262,1,*1,3,1, 0, 0,1,1,1, 0, 0,0.36363636, 3
65265,1,2,1,1, 2, 0,1,1,0,* 2, 0,0.72427984, 6
65305,1,4,3,0, 1, 0,1,0,1, 0,* 3,0.85046012,35
65403,1,*1,1,1, 0, 0,0,1,0, 1, 0,0.72000000, 5
65741,1,3,1,1,12, 1,1,0,0, 0,* 8,0.76923077,66
65777,2,*1,1,*0, 2, 0,1,1,0, 0, 0,0.61635220,44
65860,1,3,*2,1, 5, 1,1,1,0, 0, 0,0.72800000, 4
65997,1,3,*2,1, 5, 0,1,1,0, 0, 0,0.72509960,54
65998,1,3,*2,1, 6, 0,1,1,0, 0, 0,0.72509960,51
65999,1,3,*2,1, 9, 1,1,1,0, 0, 0,0.72509960, 7
66046,1,3,3,1, 4, 0,1,1,*1, 0, 4,0.73384030,11
66273,2,*2,1,1, 2, 0,1,*2,0, 0, 0,0.61688312, 4
66279,2,*2,1,1, 4, 0,1,*2,0, 0, 1,0.63905325, 4
66370,1,3,1,1, 1, 0,2,1,0, 1, 0,*0.18181818, 4
66374,1,3,1,*0, 1, 1,1,1,0, 0, 0,0.43333333, 3
66466,1,2,*2,1, 4, 1,1,1,0, 0, 0,0.72440945, 5
66645,1,3,1,1, 1, 0,0,1,0, 0, 0,*0.13333333, 1
66652,3,*2,1,1,* 6, 0,1,1,0, 0, 0,*0.69675090,44
66726,1,3,1,*0, 9, 1,1,1,0, 0, 0,0.52763819, 1
66730,2,*2,*3,1, 4, 0,1,1,0, 0, 0,0.69892473,44
66766,1,2,1,*0, 1, 0,1,1,0, 0, 0,0.76687117,46
66870,1,*4,4,1, 5, 2,1,1,0, 1, 0,0.70566038,39
66872,1,2,1,*0, 1, 0,0,0,0, 0, 0,0.76687117,46
66907,1,1,7,1,17, 0,1,1,*3, 0, 4,0.68928571,37
66909,2,*1,7,0,17, 0,1,1,*3, 0, 4,0.68928571,34
66912,1,*4,1,1, 0, 0,1,1,0, 0, 0,0.86206897, 5
66933,1,3,*2,1,13, 2,1,1,0, 1, 3,0.72043011, 8
67166,3,*4,1,1, 2, 0,1,1,0,* 1,* 1,0.70312500,45
67167,1,*4,1,1, 2, 0,1,1,0, 1, 1,0.71875000,40
67205,2,2,*5,1, 3, 0,1,1,1,* 2, 2,0.42105263,10
67295,1,*5,7,1, 1, 0,0,1,0, 0, 1,0.78260870, 2
67448,1,3,1,1,17, 0,0,0,*1, 0, 0,0.62048193,24
67611,2,3,1,*0, 1, 0,0,0,0, 0, 0,*0.17647059, 4
67635,1,3,1,1,10, 1,2,1,*1, 0, 6,0.50000000, 8
67698,3,*1,1,*0, 0, 0,0,1,0,* 3, 1,0.80645161, 8
67786,1,*5,4,1, 2, 0,1,1,0, 0, 0,0.79139073, 2
67845,1,2,1,1, 8, 0,1,0,*2, 2, 1,0.51724138,33
67904,5,3,*3,1,* 8,* 1,*0,1,0, 0, 0,*0.66666667,32
67905,5,3,*3,1,* 8,* 1,*0,1,0, 0, 0,*0.64864865,32
67972,1,3,*2,0, 1, 3,0,1,0, 0, 6,0.68000000,34
68054,1,3,1,*0, 2, 0,0,0,0, 1, 0,0.61490683,33
68083,1,3,7,1, 1, 1,0,0,0,* 2, 4,0.69109948,35
68089,1,3,1,1, 1, 0,1,1,0,* 2, 0,0.62048193,24
68152,1,3,1,*0, 4, 0,0,0,0, 1, 0,0.75000000,10
68386,1,3,*6,1, 5, 0,1,1,0, 0, 1,0.70989761, 5
68396,1,3,4,1, 2, 0,0,1,0, 0, 1,*0.23076923, 2
68453,1,4,4,1, 1, 0,1,1,*2, 0, 2,0.56888889, 3
68524,1,*5,1,1, 1, 0,0,0,0, 0, 0,0.50000000, 2
68610,1,*4,1,1, 2, 0,0,0,0, 1, 0,0.33333333,22
