,Count,priority,issuetype,is_assigned,comment_count,link_count,affect_count,fix_count,has_priority_change,has_desc_change,has_fix_change,reporter_rep,assignee_workload
20005,1,*5,4,1,  7, 0, 1,0,0,0, 0,0.50000000, 1
20210,1,4,4,1, 10, 0, 1,2,0,*2, 2,0.88571429, 7
20215,1,*2,1,1, 17, 3, 1,1,0,0, 1,0.50000000, 4
20289,1,*2,1,1,  1, 0, 1,0,0,0, 0,0.72897196,11
20292,1,3,*3,1, 18, 4, 1,1,0,0, 1,0.73333333, 3
20414,1,1,7,1, 36, 2, 0,1,*2,1, 1,0.80303030,17
20543,1,*5,1,1, 11, 0, 1,0,0,1, 0,0.66666667, 2
20600,1,*2,1,1,  7, 0, 1,0,0,0, 0,0.71917808,23
20731,1,3,*4,1, 16, 0, 1,0,0,0, 1,0.33333333, 1
20747,1,3,7,1,  7, 4, 0,1,0,1, 1,*0.17741935,43
20797,2,3,7,1, 22, 4, 0,1,0,*2, 2,*0.19354839,41
20813,1,3,7,1, 15, 2, 0,1,0,*2, 1,0.26153846,41
20868,1,*2,1,1,  2, 0, 1,0,0,0, 0,0.50000000, 2
20959,2,1,*2,1, 94, 7, 0,1,*2,0, 1,0.72340426, 1
20971,1,4,4,1, 15, 0, 1,1,1,0, 1,*0.16129032,45
21101,1,3,1,1, 10, 2, 2,0,*3,0, 0,0.71428571, 4
21106,2,*3,1,1, 20, 4, 2,1,*3,0, 1,0.76190476,11
21139,1,4,4,1,  7, 0, 0,0,0,0, 0,*0.20000000, 1
21176,2,*2,1,1, 10, 0, 1,1,0,0, 1,*0.14285714, 4
21227,2,3,4,*0,  8, 1, 0,0,0,0,* 0,0.28571429, 3
21381,3,3,*2,*0,  1, 1, 0,0,0,0,* 0,0.95987654,18
21431,2,3,4,*0,  1, 0, 0,0,0,0,* 0,0.95987654,18
21483,2,3,4,*0,  1, 0, 0,0,0,0,* 0,0.95987654,18
21489,1,*2,1,1, 27, 2, 1,1,1,0, 1,0.66666667, 2
21563,1,3,4,1,  8,*37, 1,1,0,0, 2,0.60481928,23
21815,1,*5,4,1,  8, 0, 0,1,0,0, 1,0.50000000, 1
21817,1,*2,7,1, 26, 0, 1,1,0,0, 1,0.33333333, 4
22099,1,4,1,1, 17, 1, 1,0,*1,0, 0,0.50000000, 1
22167,1,3,*6,1, 91, 6, 1,1,0,0, 1,0.69600000, 6
22171,1,*2,1,1, 16, 2, 0,1,0,0, 1,0.64285714, 6
22297,1,3,1,1,  4, 1,* 6,1,0,0, 1,0.60000000, 3
22472,1,*5,1,1,  7, 0, 1,0,0,1, 0,0.60000000, 1
22477,1,*5,1,1, 18, 1, 1,1,0,1, 1,0.72727273, 1
22508,1,*2,1,1,  8, 2, 1,2,0,0, 1,0.76397516,21
22512,1,3,*6,1,  8, 1, 1,1,0,1, 1,0.69747899, 1
22550,1,*5,1,1,  9, 0, 1,0,0,0, 0,0.50000000, 2
22554,1,*2,1,1,  8, 1, 1,1,0,0, 1,0.74545455, 1
22709,1,3,*3,1, 18, 1, 1,0,0,0, 0,0.84183673,12
22742,1,3,*3,1, 13, 3, 1,1,0,1, 1,0.79820628, 4
22782,1,3,*3,1,  4, 2, 1,0,0,0, 0,0.83829787, 1
22842,1,3,4,1,133, 2, 1,2,0,0,* 1,0.96503497, 8
22956,1,*2,1,1,  2, 0, 1,1,0,0, 1,0.77419355, 5
22981,1,3,1,1, 28, 0, 1,1,0,*2, 1,0.75000000,11
23067,2,*5,*6,1,  4, 0, 0,0,0,0, 0,0.50000000, 1
23124,1,4,*3,1, 11, 0, 0,1,0,0, 1,0.77777778, 6
23393,1,3,7,1,118, 0, 1,1,0,*2, 1,0.71428571, 1
23395,1,4,4,1,*  0, 0, 0,0,0,0, 0,0.50000000, 1
23407,1,*2,1,1,  5, 1, 1,1,0,1, 2,0.71794872, 6
23410,1,*2,1,1,  6, 1, 1,1,0,1, 2,0.78048780, 5
23716,1,*5,4,1, 14, 1, 0,1,0,0, 1,0.77777778, 4
23953,1,3,7,1, 52, 1, 0,1,0,*2, 1,0.79545455,12
24023,1,1,1,1, 11, 1, 3,1,1,0,* 6,0.83185841, 3
24069,1,3,*6,1,  5, 1, 0,1,0,1, 1,0.67968750, 3
24116,1,3,1,1, 13, 0, 0,0,0,0, 0,0.83333333,* 1
24149,1,4,*6,1,  9, 0, 0,1,1,0, 1,0.69718310, 4
24289,1,4,*3,1,  4, 1, 1,0,0,0, 0,0.65000000, 2
24339,2,3,1,*0,  2, 0, 1,0,0,0,* 0,0.50000000,38
24365,2,*2,*6,1,  5, 0, 0,1,0,0, 1,0.67883212, 7
24371,1,3,*6,1, 16, 0, 0,1,0,0, 1,0.71223022, 6
24417,1,*2,7,1, 16, 0, 1,1,0,0, 1,0.74342105, 6
24559,1,3,*6,1, 10, 0, 0,1,0,0, 1,0.66666667, 7
24572,1,*2,1,1, 18, 0, 0,1,1,1, 1,0.71428571,15
24592,1,3,*6,1, 59, 6, 0,0,0,0, 0,0.73026316, 6
24660,1,3,7,1, 34, 1, 0,0,0,*2, 0,0.31707317,48
24667,1,4,*3,1,  2, 0, 1,0,0,0, 0,0.83333333, 2
24671,1,4,*3,1,  3, 0, 1,0,0,0, 0,0.88888889, 2
24727,1,4,*6,1, 14, 0, 0,1,0,0, 1,0.50000000, 8
24752,1,3,*6,1, 13, 0, 0,1,0,0, 1,0.50000000, 8
24803,2,3,1,1,  1, 1,* 8,*0,0,0, 1,0.42857143, 3
24812,1,3,7,1,  9, 0,* 6,1,0,0, 2,0.71428571, 5
24815,1,*5,1,1, 14, 0, 0,1,1,0, 1,0.83333333, 2
24825,1,3,4,1,*  0, 0, 0,0,0,0, 0,0.74342105, 7
24870,6,*2,1,1, 15,* 0,* 1,*1,*0,0, 1,0.82758621,* 5
24871,1,*2,1,1, 15, 0, 1,1,0,0, 1,0.86206897, 5
24875,1,*5,1,1,  4, 0, 1,1,0,0, 1,0.82278481, 3
24913,1,4,*6,1,  1, 0, 0,0,1,0, 0,0.95987654, 8
24926,1,4,*6,1, 18, 0, 0,1,0,0, 1,0.74342105, 1
24928,1,*2,1,1,  7, 1, 1,1,0,0, 1,0.82051282, 3
25017,1,*2,1,1, 18, 0, 0,1,0,0, 1,0.59259259, 7
25324,1,*2,7,1, 11, 1, 1,0,0,0, 0,0.33333333, 8
25411,1,3,*6,1,  6, 1, 0,1,0,0, 1,0.70344828, 9
25426,1,*2,1,1, 13, 0, 0,0,1,0, 0,0.33333333, 6
25432,1,*2,1,1,  7, 0, 0,1,0,0, 1,0.69736842, 7
25685,1,4,*2,1,  9, 0, 0,2,0,0, 0,0.25000000, 1
25691,2,*1,1,1, 14, 0, 1,1,0,*1, 1,0.73026316, 7
25692,1,*1,1,1, 14, 0, 1,1,0,1, 1,0.74342105, 7
25765,2,3,1,*0,  5, 1, 1,0,0,1,* 0,0.83112583,14
25783,1,3,*6,1, 12, 1, 0,1,0,0, 1,0.66666667, 7
25788,1,3,*6,1, 23, 0, 0,0,0,0, 0,0.71052632, 9
25790,1,3,*6,1, 23, 0, 0,0,0,0, 0,0.73026316, 7
25792,1,3,*6,1, 23, 1, 0,0,0,0, 0,0.74342105, 7
25812,2,*5,*6,1,  6, 0, 0,1,0,0, 1,0.50000000,12
26012,1,3,*2,1,  6, 6, 1,0,0,0, 0,0.50000000, 2
26073,1,1,1,1, 15, 0, 1,1,*3,0, 0,0.87037037, 6
26101,1,*2,1,1, 15, 2, 0,1,0,0, 2,0.60000000,17
26170,1,*2,1,1, 10, 1, 1,1,0,0, 1,0.70945946, 7
26425,1,3,*2,1, 33, 5, 0,1,0,0, 1,0.65384615, 5
26428,1,*2,1,1, 17, 1, 1,1,0,1, 1,0.65217391, 3
26552,3,3,*2,*0,*  0, 0, 1,0,0,0, 1,0.80869565, 7
