,Count,priority,issuetype,is_assigned,comment_count,link_count,affect_count,fix_count,has_priority_change,has_desc_change,has_fix_change,reporter_rep,assignee_workload
27014,2,3,*7,1,  2, 0,0,1,0,0, 2,*0.96178344, 7
27019,1,4,4,1,  5, 1,0,1,0,0, 1,0.66666667,* 1
27110,1,*5,1,1,  9, 0,0,1,0,0, 1,0.83365949,18
27112,3,*4,1,*0, 13, 0,0,*4,0,0, 1,0.86363636, 8
27113,3,*4,1,*0, 16, 0,0,*4,0,0, 1,0.86363636, 8
27133,4,3,*7,1, 16,* 1,0,0,0,0,* 0,*0.68421053,10
27931,1,*2,1,1, 18, 0,1,4,1,1, 1,0.59090909, 2
27934,1,3,*4,1,  8, 0,3,3,0,0, 0,0.80769231,40
27939,2,3,*4,1, 13, 0,*3,1,0,0, 1,0.80503145,42
27941,2,3,1,0,  1,* 1,1,0,0,0, 0,*0.33333333, 8
27944,1,4,1,1, 13, 0,0,2,*2,0, 1,0.81021898,18
27960,1,3,*3,1, 38, 0,0,1,0,0, 0,0.81627907,15
28239,2,*5,*3,0,  1, 0,0,0,0,0, 0,0.81927711, 8
28249,2,3,*3,1,  5, 0,0,1,0,*1, 0,0.81145585,18
28539,1,3,*3,1,  8, 0,0,2,0,0, 1,0.81021898,18
28948,2,*2,1,1, 19, 1,0,1,*1,0, 2,0.60000000, 3
28967,1,3,1,1, 17, 0,0,*4,0,0, 1,0.80335731,18
28997,1,*5,1,0,  2, 0,1,0,0,0, 0,0.50000000, 8
28998,3,*4,1,1,  7, 0,0,*4,0,0, 1,0.53571429,* 7
29032,1,3,1,0,*  0, 0,0,1,0,0, 0,0.86310905, 8
29033,1,3,*7,1,  4, 0,0,0,0,0, 0,0.81113801,18
29038,1,3,*7,1,  3, 0,0,1,0,0, 1,0.80303030,10
29050,1,3,7,1, 18,* 2,0,1,0,0, 1,0.81944444,13
29054,1,5,*6,1,  7, 0,0,1,1,0, 1,0.81145585,28
29072,1,3,1,1,  9, 0,1,1,0,*1, 2,0.84920635,15
29079,1,*5,1,1,  9, 0,1,3,0,0, 2,0.50000000, 1
29090,1,3,4,*0, 48, 0,0,1,0,1, 1,0.50000000, 8
29501,1,3,*7,0,  1, 0,0,0,0,0, 2,0.88213400, 8
29507,3,3,*4,1, 12, 0,0,2,*1,0, 1,*0.16666667,11
29509,1,3,1,*0, 25, 0,0,1,0,0, 0,0.85655738, 8
29538,1,3,1,0, 12, 1,2,0,0,0,* 0,0.61538462, 8
29549,2,3,1,1, 10, 0,1,1,*1,1, 1,0.60000000,* 1
30109,3,*2,1,*1,  3, 0,1,1,1,0, 0,0.82608696,*92
30122,1,3,7,1, 35,* 2,0,1,0,0, 1,0.80851064, 7
30128,1,3,*6,1, 16, 1,0,3,0,0, 1,0.81516588, 6
30129,1,3,*4,1,  1, 0,0,1,0,0, 1,0.86342593,12
30142,1,4,*7,1,  8, 0,0,1,0,0, 1,0.62962963,15
30824,2,3,*2,0,  7, 0,0,0,0,0,* 0,0.84931507, 8
31406,2,*5,1,1,  3, 0,1,2,*1,0, 0,0.72426471,53
31416,1,3,1,*0,  3, 0,1,2,0,0, 0,0.72977941, 9
31421,1,3,*3,1, 11, 0,0,2,0,0, 1,0.81428571,16
31539,1,3,*7,1,  8, 0,0,1,0,0, 1,0.79411765,11
31563,2,3,*7,1, 16, 0,0,1,0,*1, 1,0.84210526,11
31575,1,3,4,1, 29, 0,1,0,0,*3, 0,0.00000000, 2
31577,2,3,4,1, 31, 1,1,0,0,*3,* 0,0.33333333, 2
31587,1,*2,1,1, 16, 0,0,3,0,0, 1,0.68421053,11
31588,1,3,1,1,*  0, 0,0,1,0,0, 1,0.87327189,10
31651,1,3,*7,1,  3, 0,1,1,0,0, 1,0.80104712,47
31655,1,3,1,1,  5, 0,*4,4,0,0, 1,0.85600000,17
31743,2,3,1,*1,  1, 0,1,1,0,0, 0,0.89285714,*92
31747,1,4,1,1,  5, 0,0,2,*1,0, 0,0.77033493,29
31993,2,*2,*4,1,  5, 0,0,1,0,0, 0,0.78873239,33
32006,1,3,7,1,  8, 0,0,1,0,*1, 1,0.81922197,18
32035,1,4,4,1,  5, 0,0,2,0,*1, 1,0.64285714,15
32045,2,3,*7,1,*  0, 0,1,1,0,0, 0,0.45833333,14
32046,2,4,*7,1,  6, 0,0,2,*1,0, 1,0.81176471,17
32054,1,3,4,1,*  0, 0,1,1,0,0, 0,0.45833333,14
32058,1,3,*3,1,  2, 0,0,2,0,0, 0,0.86956522, 9
32060,1,3,*3,1,  7, 0,0,2,0,0, 1,0.81030445,17
32078,1,3,7,1, 15,* 4,0,1,0,0, 0,0.79357798,28
32080,1,*2,1,0, 11, 0,3,0,0,0, 0,0.73913043, 8
32083,2,3,*7,1,  2, 1,*1,1,0,0, 0,0.85039370,14
32087,2,3,*7,1,  7, 0,0,1,0,*2, 1,0.81395349,18
32176,1,3,*2,0,  1, 0,1,0,0,0, 0,0.82608696, 8
32248,1,3,*4,0,  2, 0,0,0,0,0, 0,0.86270872, 8
32250,2,3,1,*0,  4, 0,0,0,0,0, 0,*0.68421053, 8
32253,1,3,1,0,  4, 0,0,0,0,0,* 0,0.73684211, 8
32556,4,3,*2,*0,  6,* 7,0,0,0,*0, 2,0.92391304,15
32563,1,3,1,1, 27, 0,*4,4,0,0, 1,0.25000000, 1
32659,1,4,*7,1,  3, 0,0,2,0,0, 1,0.81395349,18
32660,1,3,*7,0,  1, 0,0,0,0,0, 0,0.86992840, 8
32776,1,*5,1,1,  8, 0,0,3,1,0, 0,0.78403756,27
32784,1,4,*3,1,  5, 0,0,2,0,0, 1,0.81944444,16
32786,1,3,*7,1, 12, 0,3,3,0,0, 2,0.65486726,10
33309,1,3,*7,1,  3, 0,0,1,0,0, 1,0.81690141,10
33312,1,4,1,1, 12, 0,0,4,0,0, 1,*0.94308943, 8
33320,1,4,1,1,*  0, 0,1,1,0,0, 0,0.45833333,14
33329,1,*2,1,1,  8, 0,3,2,0,0, 0,0.80503145,42
33358,1,3,*4,0,  2, 0,0,0,0,0, 1,0.87315011, 8
34289,5,*4,*2,*1,  1, 0,1,1,0,0, 0,*0.85294118,*92
34345,3,3,*2,1,  5, 0,1,1,0,0, 0,*0.85294118,*92
34372,1,3,*6,0,  1, 0,1,0,0,0, 2,0.81927711, 8
34383,1,4,4,1,*  0, 0,1,1,0,0, 0,0.44186047,17
35442,1,*1,1,1, 18, 1,1,0,1,0, 2,0.73754789,32
35444,5,3,1,*0,*  5, 0,*1,*3,0,0, 1,*0.57142857, 8
35481,1,4,*6,1,  6, 0,0,3,0,0, 1,0.78125000,16
35482,1,4,*6,1, 11, 0,0,2,0,0, 2,0.79687500,15
35484,1,3,*6,1,  5, 0,0,0,0,0, 0,0.81839080,18
35487,1,3,*6,1,  6, 0,0,2,0,1, 1,0.81839080,18
35489,1,*5,4,0,  1, 0,2,0,0,0, 0,0.66666667, 8
35490,1,*5,4,1,  5, 0,2,3,0,1, 1,0.33333333, 1
35944,2,4,*6,1, 20,* 2,1,1,0,0, 1,0.54285714,11
35967,1,4,1,0,  6, 1,1,1,0,0, 0,*0.21739130, 8
35982,5,*5,1,*1,  3, 0,*0,1,0,0, 1,*0.12500000,*92
35989,1,3,1,0,  5, 0,0,0,0,*1, 0,0.50000000, 8
36016,1,4,*6,1, 20, 0,0,4,0,1, 1,0.51515152,11
36047,1,4,*3,1, 14, 0,0,2,0,0, 1,0.82191781,17
36049,1,4,*3,1,  9, 0,0,1,0,1, 1,0.82191781,17
36064,1,3,4,1,  5, 0,0,0,0,0, 0,0.60000000,* 1
36221,2,4,4,*0,  8, 0,0,0,0,0, 0,0.73076923,*20
36232,3,3,*7,1, 23,* 6,*1,1,0,0, 1,0.64406780,11
36242,1,3,7,1,  7,* 2,0,1,0,0, 0,0.77011494,13
36312,2,*5,*6,1,  7, 0,0,0,1,0, 0,0.83365949,18
36324,1,3,*3,1,  1, 0,0,0,0,0, 0,0.82460137,15
36325,1,*5,1,1,  4, 0,0,2,0,0, 0,0.78971963,27
36331,4,*2,1,*1,  6, 0,0,1,*1,0, 1,*0.20000000, 8
36390,1,*2,1,1, 14, 0,2,3,0,0, 1,0.81097561,40
36393,2,*5,1,1,  4, 0,*1,1,0,0, 0,0.86046512,17
36394,1,*5,1,1,  6, 0,1,3,0,0, 1,0.86153846,18
36453,4,*4,1,*1,  1, 0,1,1,0,0, 0,*0.85294118,*92
36463,1,*2,1,0,  5, 0,0,1,0,0, 1,0.60000000, 8
36488,1,3,7,1,  6,* 2,0,1,0,0, 0,0.80973451,23
36490,2,4,4,0,*  0, 0,0,0,0,0, 0,*0.33333333, 8
36495,1,3,4,1, 11, 0,1,1,0,0, 1,0.66666667,* 1
36497,1,*2,1,1,  9, 0,1,1,0,0, 0,0.84765625,14
36505,1,3,*7,1, 10, 2,0,1,0,0, 1,0.93227092, 8
36515,1,4,1,1,  1, 0,0,0,0,0, 0,*0.93307087, 9
36520,2,*4,*7,1,  8, 1,1,1,0,0, 0,0.85546875,13
36551,1,3,*7,1, 18, 1,1,1,0,0, 1,0.65151515,10
36552,3,*1,*3,1,  2, 0,0,1,*0,0, 0,0.73308958,32
36557,1,3,*2,1,  4, 0,1,1,0,0, 0,0.69565217,12
36785,1,3,*3,1,  5, 0,0,1,0,0, 1,0.82579186,18
36786,1,3,*7,1,  2, 0,0,1,0,0, 0,0.86943620, 4
36796,1,4,*3,1,  3, 0,0,1,0,0, 1,0.82579186,18
36799,2,*2,1,1,  1, 0,*3,0,0,0, 0,0.81212121,41
36805,1,4,*6,1,  4, 0,0,2,0,1, 1,0.82579186,18
36806,1,*2,1,1,  9, 0,0,3,0,0, 0,0.78240741,28
36807,1,*2,1,1, 13, 0,0,3,0,0, 1,0.78703704,28
36821,1,4,1,*0, 21, 0,1,2,0,0, 0,0.72776770, 8
36822,2,*4,1,*0, 24, 0,1,2,0,0, 0,0.72776770, 8
36926,1,4,1,0,  1, 0,1,0,0,0,* 4,0.85524126, 8
36958,2,*5,1,1, 21, 0,1,1,0,*1, 1,0.76923077, 3
36986,1,3,*4,1, 26, 0,0,1,0,0, 0,0.82758621, 8
36988,2,*1,*4,0,  1, 1,1,0,0,0, 0,0.50000000, 8
36989,1,*2,1,1,  8, 0,1,2,0,0, 1,0.78431373, 9
36991,1,*2,1,1,  9, 0,0,1,0,0, 1,0.55555556, 8
37144,2,*4,*7,1, 15, 1,1,2,0,0, 1,0.67808219,24
37155,9,*3,*1,*1,*  7,* 0,*0,*4,0,0,* 2,0.80555556,* 9
37159,8,3,*1,*1,* 19,* 0,*0,*4,0,0,* 3,0.81944444,* 9
37228,1,3,1,1, 32, 0,0,*6,0,0, 5,0.92222222,12
37239,1,3,1,1, 18, 0,1,2,0,0, 1,0.33333333,* 1
38218,1,3,*3,0,  2, 0,0,0,0,0, 0,0.89184500, 8
38223,2,*1,1,1, 71, 0,1,3,*2,1, 1,0.66666667,17
38227,2,*2,1,1, 16, 0,0,1,1,0, 1,*0.93625498, 7
38228,1,4,*6,1,  7, 0,0,2,1,0, 1,0.82247191,17
38698,1,3,1,1,  9, 0,1,2,*1,0, 1,0.83018868, 8
38749,1,3,1,1, 12, 0,1,2,0,*2, 1,0.82589286,18
38792,1,3,7,1, 34, 1,0,0,0,*2, 0,0.64285714, 7
38797,1,4,*6,1, 15, 0,0,1,0,0, 1,0.82705100,18
38799,1,3,*6,1,  5, 0,0,2,0,0, 1,0.82589286,18
38822,5,*4,1,*1,  1, 0,1,1,0,*1, 0,*0.82608696,*92
38825,1,*2,1,0,  5, 0,1,1,0,0, 0,0.65217391, 8
38921,2,3,*3,1,  7, 0,*1,2,0,0, 1,0.90470852, 6
38930,1,3,1,1,  1, 0,0,0,0,0, 0,0.66666667,* 1
38949,1,3,4,1, 25, 2,0,1,0,0, 0,*0.94615385, 3
39038,2,3,*5,0,  1, 0,1,0,0,1, 0,*0.00000000, 8
39039,3,*3,*5,0,*  2, 0,1,0,0,1, 0,0.50000000, 8
39040,1,3,*2,0,  1, 0,0,0,0,0, 0,0.50000000, 8
39044,1,4,*2,1, 16, 0,1,1,0,0, 1,0.62162162,10
39162,3,*1,4,1, 99, 2,1,3,*2,*1, 4,0.83892617,48
39176,3,*4,4,1, 16,* 3,0,1,0,0, 1,0.75000000,* 2
39179,1,*5,4,1,  4, 0,2,2,0,0, 1,0.68965517,14
39184,2,4,*3,1,  3, 0,0,1,*1,0, 1,0.82926829,17
39204,2,3,*2,1,  6, 0,0,1,0,0, 1,0.85714286,* 1
39216,1,*5,4,1,  1, 0,1,1,0,0, 0,0.44186047,17
39237,1,*5,4,1,  1, 0,1,1,0,0, 0,0.44186047,17
39249,2,4,*5,0,  1, 0,3,0,0,*1, 0,0.50000000, 8
39259,1,4,*2,0,  9, 0,0,1,0,0, 1,0.42857143, 8
39273,1,3,3,1, 17,* 8,0,2,0,4, 1,0.45000000, 4
39285,1,3,3,1, 17,* 8,0,2,0,4, 3,0.54166667, 4
39286,1,3,3,1, 17,* 8,0,1,0,4, 4,0.54166667, 4
39302,3,3,3,1, 23,* 7,0,0,0,*4,* 5,0.83333333, 6
39323,3,3,1,*1,  1, 0,1,1,0,0, 0,*0.82608696,*92
39339,2,3,*2,1,*  0, 0,1,1,0,0, 0,0.45833333,14
39341,1,4,*3,1,  5, 0,0,2,0,0, 1,0.83002208,17
39345,1,3,1,1,*  0, 0,1,1,0,0, 0,0.83653846,13
39348,1,4,1,1,  5, 0,1,0,0,0, 0,*0.33333333, 8
39416,2,3,4,*1,  1, 0,1,1,0,0, 0,0.72222222,*92
39420,1,4,*3,1,  6, 0,0,2,0,0, 1,0.83222958,16
39467,4,3,*7,1,* 93,* 1,1,1,0,*2, 1,0.50000000, 7
39480,3,*2,*4,1, 30, 0,0,2,*1,1, 0,0.72711268, 9
39495,3,*2,*7,1, 12, 0,0,2,*1,0, 1,0.72552448,50
40126,2,3,*3,1, 16, 0,2,2,0,0, 1,0.82932166,* 1
40141,2,4,1,1, 23, 0,0,2,*1,0, 1,*0.94676806, 7
40169,1,3,4,1,  9, 2,0,1,0,0, 1,*0.95094340, 3
40185,2,3,1,1, 14, 0,1,*0,0,0,* 7,0.79411765, 5
40186,3,3,1,1, 14, 0,1,*0,0,0,* 7,*0.82352941, 4
40203,1,3,*4,1, 20, 0,1,1,0,0, 1,0.86627566, 8
41134,1,*5,1,1,  5, 0,1,1,0,0, 0,0.85603113,12
41139,1,4,4,1, 15, 0,0,0,0,0, 0,0.75000000,* 1
41170,2,*1,4,1, 32, 1,0,1,1,0, 1,0.50000000,* 1
41182,1,4,*2,1, 27, 0,2,3,0,0, 5,0.66666667, 4
41184,4,*4,*7,*0,  8, 0,0,*4,0,0, 1,0.86746988, 8
41193,1,4,*7,0, 10, 0,0,2,0,0, 2,0.87169811, 8
41196,3,*4,*7,*0, 15, 0,0,2,0,0, 2,0.88345865, 8
41257,1,3,*2,1,  1, 0,1,1,0,0, 0,0.42857143, 7
41265,1,3,1,*0, 17, 1,2,0,0,0, 0,0.75000000, 8
41266,1,3,*2,1,  1, 0,1,1,0,0, 0,0.42857143, 7
41437,1,4,4,1,  6, 0,1,0,0,0,* 0,0.75000000,19
41452,3,3,4,*1,  1, 0,1,1,0,0, 0,*0.89285714,*92
41513,3,*2,1,1,  9, 1,1,2,*1,0, 1,*0.93359375, 7
41514,1,4,*5,0,  0, 0,0,0,0,0, 0,0.57142857, 8
41515,1,4,*5,0,  0, 0,0,0,0,0, 0,0.56818182, 8
41516,1,4,*5,0,  0, 0,0,0,0,0, 0,0.59090909, 8
41532,1,4,*5,0,  0, 0,0,0,0,0, 0,0.52380952, 8
41634,1,4,*5,0,  1, 0,0,0,0,0, 0,0.64245810, 8
41642,1,3,4,1, 32, 0,2,3,0,0, 1,0.60000000,* 1
41643,2,*5,*4,1,  4, 0,2,2,0,0, 0,0.72093023,50
41654,1,4,4,1, 10, 0,2,2,0,*1, 1,0.72711268,50
41927,1,3,*3,1,  3, 0,0,0,0,0, 0,0.92141350,39
41928,1,3,1,1,  9, 1,0,1,0,0, 1,*0.20000000, 4
41937,1,3,*3,1,  3, 0,0,1,0,0, 1,0.83187773,17
41943,2,3,*7,1,  4, 1,*1,1,0,0, 0,0.85823755,13
41944,1,*1,1,0,  3, 0,3,4,0,0, 0,0.90998043, 8
41945,1,*1,1,0,  7, 0,3,4,0,0, 0,0.90820312, 8
41946,1,*1,1,1,  9, 0,3,4,0,0, 0,0.90820312, 6
41947,1,*1,1,1,  9, 0,3,4,0,0, 0,0.91015625, 6
41948,1,*1,1,1, 20, 0,3,4,0,0, 0,0.91015625, 5
41949,1,*1,1,1, 31, 1,3,4,0,0, 0,0.90838207, 5
41950,1,*1,1,1, 33, 1,3,4,0,0, 0,0.90838207, 5
41951,3,*1,1,1, 39, 1,*3,4,*0,0, 0,0.90838207, 5
41952,3,*1,1,1, 40, 1,*3,4,*0,0, 1,0.90838207, 5
41953,1,*1,1,1, 42, 1,3,4,0,0, 1,0.90838207, 5
41954,1,*1,1,1, 46, 1,3,4,0,0, 1,0.90838207, 5
41955,1,*1,1,1, 50, 1,3,4,0,0, 1,0.91228070, 5
41961,2,*5,*6,1,  1, 0,1,1,0,0, 0,0.44186047,17
41978,1,4,*7,1,  6, 0,0,1,0,0, 1,0.82932166,18
42014,1,4,1,1,  5, 0,0,1,*1,0, 1,0.82969432,18
42028,1,*5,4,0,  1, 0,0,0,0,0, 0,0.50000000, 8
42514,2,4,4,1,*  0, 0,1,1,0,*1, 0,0.46666667, 6
43801,2,3,7,1,  3, 0,0,0,0,0,* 0,0.89483395,*76
43803,3,*2,1,0,  5, 0,*6,0,*1,0, 0,0.50000000, 8
43838,1,*5,4,1,  8, 1,0,1,0,0, 1,0.71428571, 3
43854,2,3,*7,1, 37, 1,0,1,0,0, 1,*0.33333333, 3
43855,1,3,1,1,*  0, 0,1,1,0,0, 0,0.83653846,13
43857,1,4,1,1,  2, 0,0,4,*1,0, 0,0.86614173, 7
43865,1,*1,1,1,  6, 0,0,1,0,0, 0,0.86123348,11
43943,2,*4,*7,1, 15, 0,0,1,0,0, 0,0.86029412,18
43947,2,*4,*7,1, 20, 0,0,1,0,0, 1,0.85611511,20
44328,1,*5,4,1, 12, 0,0,0,0,0, 2,0.86568915,34
45332,1,*1,1,1,  8, 0,0,1,1,0, 1,0.55172414, 6
45342,2,4,4,1, 12, 1,0,2,*1,*2, 0,0.72743363,51
45359,1,*5,1,1,  3, 0,0,1,0,0, 1,0.83010753, 4
45367,3,3,*4,1, 13,* 1,0,*4,0,0, 0,0.90838207, 5
45369,2,3,*4,1, 19, 1,0,*4,0,0, 0,0.90838207, 5
45381,1,*2,1,1, 13, 0,0,1,0,0, 0,0.58695652, 5
45385,1,4,1,1,  9, 0,0,1,*1,0, 1,0.83010753,18
45997,2,3,4,1, 60, 0,0,2,0,*1,* 8,0.89298044, 7
46018,1,3,1,1,  6, 0,0,1,0,1, 0,0.82608696,*92
46048,1,4,*3,1, 13, 1,0,1,0,0, 0,0.81800000,19
46056,1,4,*6,1,  5, 0,0,1,0,0, 1,0.82515991,19
46058,1,4,4,1,  5, 0,0,1,*1,1, 0,0.59090909, 5
46325,3,*5,*6,1,  7, 0,3,0,0,0,* 0,0.78305085, 8
46360,4,*4,1,*1,  1, 0,1,1,0,0, 0,*0.85294118,*92
46366,2,3,*6,1, 19,* 2,0,1,0,0, 0,0.82765957,18
46373,2,3,*7,1, 32, 0,0,1,0,0, 1,*0.28571429, 6
46416,2,5,*6,1,  6, 0,0,1,*2,0, 1,0.82515991,18
46457,2,5,*6,1, 13, 0,0,0,*2,0, 2,0.83365949,18
46458,1,4,*3,1,  6, 0,0,1,0,0, 1,0.82515991, 4
46460,1,4,*3,1, 17, 1,0,1,0,1, 1,0.82729211, 5
46901,2,4,*3,0,*  0, 0,0,0,0,0, 0,0.88604651, 8
47128,3,3,4,*1,  1, 0,*0,1,0,0, 0,0.72222222,*92
47204,2,*2,*6,1, 41, 2,1,1,1,1, 4,0.84280936,47
47214,1,3,*7,1,  5, 0,0,1,0,0, 0,0.87169811, 5
47219,2,3,1,0,*  0, 0,0,0,0,0,* 3,0.87593985, 8
47222,1,4,1,*0,  4, 0,1,0,0,0, 0,0.61538462,10
47254,3,4,*3,1, 13,* 2,0,1,0,0, 1,*0.85714286, 8
47274,6,3,*2,*1,  1, 0,*0,1,0,*1, 0,*0.82608696,*92
47277,1,4,4,1,  7, 1,0,1,0,0, 1,*0.94230769, 8
47279,2,3,*4,1, 10, 0,2,2,0,0, 0,0.79569892,* 7
47284,1,3,*4,1, 22, 0,2,2,0,0, 1,0.80645161, 7
47288,1,*5,4,1,  1, 0,0,1,0,0, 1,0.85682819,13
47290,2,*5,*3,1,  6, 0,0,1,0,0, 1,0.50000000, 5
47301,2,4,*6,1, 11, 0,0,1,0,*1, 1,0.82120582, 6
47309,1,3,1,1, 28, 0,3,3,0,0, 1,0.75000000,* 1
47313,1,3,*7,1, 13, 0,2,2,0,0, 0,0.78212291,49
47314,1,3,*7,1,  8, 0,0,2,0,0, 1,0.77966102,48
47315,1,3,*7,1, 16, 0,0,2,0,0, 1,0.78531073,47
47384,2,4,*6,1, 12, 0,0,3,0,0, 3,0.84113712,* 2
47414,1,3,4,1, 58, 1,0,1,0,0, 1,*0.95131086, 3
47416,3,4,*2,1,  1, 0,0,1,0,0, 1,*0.28571429,* 1
48550,1,*5,1,1, 15, 0,1,2,0,0, 4,0.57142857, 8
48554,1,3,1,0,  5,* 2,1,0,0,0, 0,0.75000000, 8
48573,2,3,*7,1, 27, 1,0,1,0,1, 1,0.66666667,* 2
48599,1,*1,1,1, 13, 1,2,1,1,0, 3,0.53968254, 4
48601,1,3,*3,1,  4, 0,0,2,0,1, 0,0.72552448,50
48602,1,3,*3,1,  4, 0,0,2,0,1, 0,0.72552448,49
49110,1,3,7,1,  4, 1,0,0,0,0, 0,*0.33333333, 9
49159,1,3,*7,1, 75, 1,1,2,0,0, 2,0.60000000, 2
49373,1,3,*3,1,  3, 0,0,1,0,0, 1,0.81262729, 9
49378,3,*2,*7,1, 18, 0,0,2,*1,0, 0,0.74345550,46
50905,1,3,*7,0,  2, 0,0,0,0,0, 1,0.81927711, 8
51079,2,4,*6,0,  1, 0,*1,0,0,0, 0,0.89413681, 8
51675,5,3,*2,1, 16,* 7,0,*0,0,*2,* 6,0.83333333,28
51712,1,*1,7,1,  6, 0,0,2,1,0, 2,0.78888889,47
51713,2,*1,*7,1,  6, 0,0,2,1,0, 2,0.78888889,46
51744,1,*1,7,1, 24, 0,0,3,1,0, 5,0.80628272,47
51745,2,3,*3,0,  1,* 1,0,0,0,0, 0,0.82008368, 8
51766,3,3,*3,1, 17, 0,0,2,0,*1,* 4,0.81376518,19
51775,4,3,*7,1, 27,* 5,*1,1,0,1, 0,*0.33333333, 9
51803,2,*1,*7,1, 41, 0,0,2,0,0, 1,0.82894737, 6
51940,2,3,1,1, 37, 2,*3,2,0,0, 4,0.66666667,* 2
51965,2,3,1,*0, 16, 0,*1,1,0,0, 1,0.85714286, 8
51998,2,3,1,1, 32, 1,3,3,0,0,* 8,0.86813187,* 2
52519,3,3,4,*0, 13, 1,0,0,*2,0, 3,0.81927711,* 3
52645,1,3,7,0,  1, 0,0,0,0,0,* 4,0.84399376, 8
52661,1,4,*6,1, 17, 0,0,2,0,0, 1,0.81854839, 3
52692,2,4,*3,1,*  0, 0,0,0,0,0, 0,0.82352941, 9
52710,4,*4,1,*1,  1, 0,1,1,0,0, 0,*0.82608696,*92
52743,2,*5,*3,1,  8, 0,0,1,0,0, 1,0.83561644, 8
52755,2,3,*7,1, 25,* 4,1,1,0,0, 1,0.66666667, 6
52763,2,*2,*7,1, 13, 1,1,1,0,0, 0,0.86651054,37
53597,1,3,1,1,  3, 0,1,1,0,0, 1,0.63636364,* 2
53598,1,3,1,1,  5, 0,1,1,0,0, 1,0.72727273,* 2
53672,1,*5,1,0,  3, 0,0,0,0,0, 1,0.74260870, 8
53718,4,3,*3,*0,  6,* 2,0,0,0,0, 3,0.85524126,* 2
53821,1,3,*2,0,  4, 0,0,0,0,0, 0,0.50000000, 8
53847,5,*1,1,*0,*102, 1,1,3,1,0, 5,*0.25000000,* 3
53849,3,4,4,1,  3, 0,0,*4,0,0, 1,*0.33333333,* 1
53906,2,3,1,1,  2,* 2,1,0,0,*1, 0,0.65000000, 9
54408,1,4,4,1, 10, 1,1,1,*1,1, 1,0.33333333, 5
55934,2,*5,4,1,  2, 0,1,*4,0,0, 0,0.87769784,18
56457,1,4,*3,1,  7, 0,0,0,0,0, 0,0.89870690, 7
56647,2,3,*2,0,  1,* 1,0,0,0,0, 0,0.76190476, 8
57171,1,4,*3,0,  1, 0,0,0,0,0, 0,0.90000000, 8
57601,2,3,*3,0,*  0, 0,0,0,0,0, 0,0.88837209, 8
57605,1,*5,1,1,  3, 0,1,3,0,0, 1,0.87769784,18
57612,1,*5,4,1,  9, 0,1,4,0,0, 0,0.87234043,18
57678,3,*4,1,*1,  1, 0,1,1,0,0, 0,0.89285714,*92
57682,1,4,1,1, 11, 0,1,1,0,0, 1,0.81352459,* 1
57688,2,3,*7,1,  7,* 2,1,1,0,0, 0,0.41666667, 7
57689,1,*5,1,0,  1, 0,0,0,0,0, 0,0.81481481, 8
58217,1,3,4,1, 64, 0,0,2,0,*3, 1,0.66666667, 3
58306,1,*2,1,1, 16, 0,0,2,1,0, 3,0.84269663,30
58309,2,3,1,1,  1,* 2,1,0,0,0, 0,*0.33333333, 3
58333,2,*5,*3,1,  3, 0,0,0,1,0, 0,0.82318271, 9
58765,1,3,1,0,  5, 0,0,0,*1,1, 0,0.73476703, 8
58771,1,3,*6,1,  5, 0,0,1,0,0, 1,0.81557377,10
58837,2,3,*3,1, 13, 1,1,1,0,0, 1,*0.33333333, 5
58851,2,*2,1,0,  8, 0,1,0,0,0,* 0,0.50000000, 8
59083,2,4,*6,0,*  0, 0,0,0,0,0, 0,0.89413681, 8
59180,3,*2,*7,1,  2, 0,1,2,*1,0, 1,0.90481586,32
59197,1,4,1,1, 12, 0,1,2,0,0, 3,0.75000000,* 2
59461,2,*2,*7,1,  6, 0,0,1,0,0, 2,0.83834586,30
60313,1,4,*6,1, 10, 0,1,2,0,1, 1,0.81466395,10
60314,1,4,*6,1, 12, 0,1,2,0,1, 1,0.81504065,10
60317,1,3,*4,1,  7, 0,0,1,0,0, 0,0.81034483, 9
60322,1,*5,1,1,  2, 0,1,3,0,0, 0,0.75285171, 9
60323,1,*5,1,1,  4, 0,1,3,0,0, 0,0.75285171, 9
60324,1,*5,1,1,  5, 0,1,3,0,0, 0,0.75665399, 9
60327,2,*3,1,0,  7, 0,0,0,*2,0, 1,0.56862745, 6
60545,1,3,*2,0,  1, 3,1,0,0,0, 3,0.83333333, 8
60558,1,3,*2,0,  1, 3,1,0,0,0, 3,0.83333333, 8
60571,1,3,*2,0,  1, 3,1,0,0,0, 3,0.83333333, 8
60591,1,3,*2,1,  2, 1,1,0,0,0, 3,0.83333333,28
60826,1,3,*7,0,  3, 1,0,1,0,0, 4,0.76027397, 8
60849,2,*2,1,0,  5, 0,0,1,*1,0, 1,0.86213992, 8
60923,2,3,*2,1,  1, 1,1,0,0,0, 3,0.81538462,* 2
60999,2,3,*2,1,  4, 3,1,0,0,0, 4,0.81538462,* 2
61071,1,3,*2,1,  2, 1,1,0,0,0, 3,0.78461538, 3
61265,3,*5,*4,*0,  2, 0,1,0,0,0, 0,0.66666667, 8
61276,1,3,1,1,*  0, 0,1,1,0,0, 0,0.82710280,17
61282,1,*1,1,1,  3, 0,0,1,0,0, 0,0.56000000, 6
61284,1,*5,1,1,  1, 0,1,1,0,0, 1,0.55555556, 4
