issuekey	start	end	is_dead	priority	is_assigned	issuetype	has_priority_change	has_desc_change	comment_count
HBASE-12480	5	25	0	3	1	1	0	0	12
HBASE-12480	25	52	0	3	1	1	0	0	13
HBASE-12480	52	53	0	3	1	1	0	0	14
HBASE-12480	53	59	0	3	1	1	0	0	15
HBASE-12480	59	60	1	3	1	1	0	0	20
HBASE-13686	0	1	0	4	0	1	0	0	7
HBASE-13686	1	4	0	4	0	1	0	0	15
HBASE-13686	4	5	0	4	1	1	0	0	15
HBASE-13686	5	6	0	3	1	1	1	0	17
HBASE-13686	6	7	0	3	1	1	1	0	24
HBASE-13686	7	8	0	3	1	1	1	0	30
HBASE-13686	8	12	0	3	1	1	1	0	33
HBASE-13686	12	18	0	3	1	1	1	0	34
HBASE-13686	18	23	0	3	1	1	1	0	37
HBASE-13686	23	24	1	3	1	1	1	0	40
HBASE-12909	0	1	0	3	1	1	0	0	1
HBASE-12909	1	4	0	3	1	1	0	0	7
HBASE-12909	4	125	0	3	1	1	0	0	15
HBASE-12909	125	617	0	3	1	1	0	0	16
HBASE-12909	617	1580	0	3	1	1	0	0	17
HBASE-11845	0	1	0	4	1	4	0	0	4
HBASE-11845	1	13	0	4	1	4	0	0	6
HBASE-11845	13	14	0	4	1	4	0	0	10
HBASE-11845	14	15	0	4	1	4	0	0	13
HBASE-11845	15	16	1	4	1	4	0	0	22
HBASE-4770	0	67	1	4	1	4	0	0	2
HBASE-20142	0	15	0	3	0	7	0	0	1
HBASE-20142	15	21	0	3	0	7	0	0	2
HBASE-20142	21	35	0	3	0	7	0	0	3
HBASE-20142	35	45	0	3	0	7	0	0	5
HBASE-20142	45	55	1	3	0	7	0	0	7
HBASE-15845	0	17	1	4	1	1	0	0	3
HBASE-15129	0	1	0	3	1	4	0	0	7
HBASE-15129	1	3	0	3	1	4	0	0	9
HBASE-15129	3	4	0	3	1	4	0	0	11
HBASE-15129	4	5	0	3	1	4	0	0	12
HBASE-15129	5	6	0	3	1	4	0	0	13
HBASE-15129	6	7	0	3	1	4	0	0	17
HBASE-15129	7	14	0	3	1	4	0	0	21
HBASE-15129	14	15	1	3	1	4	0	0	22
HBASE-12800	0	1	1	3	0	1	0	1	1
HBASE-17640	0	1	0	4	1	1	0	0	3
HBASE-17640	1	2	1	4	1	1	0	0	5
HBASE-2715	0	1765	1	3	0	4	0	0	1
HBASE-6535	0	35	1	3	0	1	0	0	1
HBASE-21104	0	4	0	3	1	1	0	0	1
HBASE-21104	4	7	0	3	1	1	0	0	3
HBASE-21104	7	8	0	3	1	1	0	0	4
HBASE-21104	8	9	1	3	1	1	0	0	8
HBASE-15991	0	1	0	2	1	1	0	0	3
HBASE-15991	1	2	0	2	1	1	0	0	8
HBASE-15991	2	3	0	2	1	7	0	0	14
HBASE-15991	3	5	1	2	1	7	0	0	15
HBASE-2767	0	1	1	3	1	1	0	0	1
HBASE-5682	0	1	0	3	1	7	0	0	1
HBASE-5682	1	2	0	3	1	4	0	0	17
HBASE-5682	2	3	1	2	1	4	1	0	24
HBASE-17185	0	1	0	3	1	4	0	0	2
HBASE-17185	1	2	0	4	1	4	1	0	3
HBASE-17185	2	458	0	4	1	4	1	0	6
HBASE-17185	458	904	0	4	1	4	1	0	7
HBASE-7387	0	1	0	4	1	7	0	0	2
HBASE-7387	1	6	0	4	1	7	0	1	6
HBASE-7387	6	23	1	4	1	7	0	1	7
HBASE-17826	0	69	0	3	1	4	0	0	1
HBASE-17826	69	98	0	2	1	4	1	0	1
HBASE-17826	98	104	0	3	1	4	1	0	3
HBASE-17826	104	105	0	3	1	4	1	0	4
HBASE-17826	105	151	0	3	1	4	1	0	5
HBASE-17826	151	152	0	3	1	4	1	0	8
HBASE-17826	152	154	0	3	1	4	1	0	11
HBASE-17826	154	160	1	3	1	4	1	0	12
HBASE-5638	0	3	1	4	0	7	0	0	3
HBASE-17248	0	384	1	5	0	1	0	0	1
HBASE-1741	0	207	0	3	1	4	0	0	1
HBASE-1741	207	247	1	4	1	4	1	0	1
HBASE-19896	0	3	1	3	1	7	0	0	2
HBASE-12199	0	1	1	5	1	1	0	0	7
HBASE-11895	0	56	0	3	1	7	0	0	1
HBASE-11895	56	224	0	3	1	7	0	0	2
HBASE-11895	224	225	0	3	1	7	0	0	3
HBASE-11895	225	354	0	3	1	7	0	0	4
HBASE-11895	354	355	1	3	1	7	0	0	5
HBASE-6209	0	1	0	3	1	7	0	0	1
HBASE-6209	1	2	0	3	1	7	0	1	2
HBASE-6209	2	5	0	3	1	7	0	1	3
HBASE-6209	5	6	1	3	1	7	0	1	6
HBASE-16093	0	1	0	2	1	1	0	0	8
HBASE-16093	1	4	0	2	1	1	0	0	11
HBASE-16093	4	6	0	2	1	1	0	0	13
HBASE-16093	6	7	0	2	1	1	0	0	15
HBASE-16093	7	8	1	2	1	1	0	0	17
HBASE-236	0	1	0	4	0	1	0	0	1
HBASE-236	1	49	0	3	0	1	1	0	2
HBASE-236	49	63	0	3	0	1	1	0	4
HBASE-236	63	64	0	3	1	1	1	0	5
HBASE-236	64	69	0	3	1	1	1	0	7
HBASE-236	69	81	0	3	1	1	1	0	12
HBASE-236	81	119	1	3	1	1	1	0	13
HBASE-22134	0	2	0	3	0	1	0	0	3
HBASE-22134	2	52	0	3	0	1	0	0	6
HBASE-2920	0	9	1	2	0	1	0	0	1
HBASE-19855	0	7	0	3	0	1	0	0	1
HBASE-19855	7	9	0	3	1	1	0	0	3
HBASE-19855	9	10	0	3	1	1	0	0	6
HBASE-19855	10	119	0	3	1	1	0	0	7
HBASE-19855	119	482	0	3	1	7	0	0	8
HBASE-22201	0	1	0	3	1	7	0	1	2
HBASE-22201	1	6	0	3	1	7	0	1	3
HBASE-22201	6	13	1	3	1	7	0	1	5
HBASE-476	0	5	0	3	0	1	0	0	1
HBASE-476	5	21	0	3	0	1	0	0	2
HBASE-476	21	22	1	1	1	1	1	1	5
HBASE-3874	0	7	0	1	1	1	0	0	1
HBASE-3874	7	8	1	1	1	1	0	0	3
HBASE-18425	0	112	1	3	1	7	0	0	1
HBASE-5605	0	1	1	3	1	1	0	0	4
HBASE-8939	0	5	0	3	0	1	0	0	1
HBASE-8939	5	6	0	3	0	1	0	0	6
HBASE-8939	6	16	0	3	0	1	0	0	15
HBASE-8939	16	23	0	3	0	1	0	0	16
HBASE-8939	23	24	0	3	0	1	0	0	17
HBASE-8939	24	27	0	3	0	1	0	0	18
HBASE-8939	27	829	1	3	0	1	0	0	22
HBASE-2599	0	3	0	3	1	1	0	0	5
HBASE-2599	3	4	0	3	1	1	0	0	11
HBASE-2599	4	5	0	3	1	1	0	0	16
HBASE-2599	5	7	1	3	1	1	0	0	19
HBASE-1913	0	1403	1	3	0	1	0	0	1
HBASE-19877	0	1	1	2	1	7	0	0	5
HBASE-18189	0	712	0	2	0	2	0	0	2
HBASE-3672	0	223	0	4	0	4	0	0	1
HBASE-3672	223	500	0	4	0	4	0	0	2
HBASE-3672	500	2986	0	4	0	4	0	0	3
HBASE-12742	0	1	1	3	1	1	0	0	3
HBASE-1625	0	1	1	4	1	1	0	0	2
HBASE-15963	0	945	0	3	1	7	0	0	1
HBASE-15963	945	1081	0	3	0	7	0	0	1
HBASE-11175	0	169	0	3	0	2	0	0	1
HBASE-11175	169	408	0	3	0	2	0	0	2
HBASE-11175	408	433	1	3	1	2	0	0	3
HBASE-12458	0	189	0	4	0	4	0	0	4
HBASE-12458	189	1652	0	4	0	4	0	0	5
HBASE-21854	0	1	0	3	1	1	0	0	1
HBASE-21854	1	4	0	3	1	1	0	0	2
HBASE-21854	4	5	1	4	1	1	1	0	11
HBASE-4361	0	1	0	2	0	1	0	0	5
HBASE-4361	1	3	0	2	0	1	0	0	6
HBASE-4361	3	38	0	2	0	1	0	0	8
HBASE-4361	38	194	0	2	0	1	0	0	9
HBASE-4361	194	488	0	2	0	1	0	0	10
HBASE-4361	488	703	0	3	0	1	1	0	11
HBASE-4361	703	1895	0	3	0	1	1	0	12
HBASE-4361	1895	2506	0	3	0	1	1	0	13
HBASE-4361	2506	2811	0	3	1	1	1	0	13
HBASE-17927	0	766	0	3	1	4	0	0	1
HBASE-1280	0	1772	1	4	0	4	0	0	1
HBASE-21800	0	1	0	2	1	1	1	0	12
HBASE-21800	1	6	0	2	1	1	1	0	13
HBASE-21800	6	10	0	2	1	1	1	0	14
HBASE-21800	10	11	0	2	1	1	1	0	19
HBASE-21800	11	40	0	2	1	1	1	0	20
HBASE-21800	40	49	0	2	1	1	1	0	21
HBASE-21800	49	50	0	2	1	1	1	0	30
HBASE-21800	50	51	1	2	1	1	1	0	32
HBASE-6882	0	1	0	3	1	4	0	0	4
HBASE-6882	1	2	0	3	1	4	0	0	11
HBASE-6882	2	2429	0	3	1	4	0	0	12
HBASE-8221	0	738	1	4	1	1	0	0	1
HBASE-8049	0	1	0	3	0	1	0	0	6
HBASE-8049	1	15	0	3	1	1	0	0	13
HBASE-8049	15	16	0	3	1	1	0	0	14
HBASE-8049	16	46	0	3	1	1	0	0	16
HBASE-8049	46	47	0	3	1	1	0	0	17
HBASE-8049	47	167	0	3	1	1	0	0	20
HBASE-8049	167	264	0	3	1	1	0	0	22
HBASE-8049	264	2265	0	3	1	1	0	0	23
HBASE-18672	0	17	0	3	0	1	0	0	1
HBASE-18672	17	18	0	3	1	1	0	0	2
HBASE-18672	18	20	1	3	1	1	0	0	5
HBASE-641	0	3	1	3	1	4	0	0	1
HBASE-19825	0	1	1	3	1	1	0	0	1
HBASE-9820	0	2	0	3	0	1	0	0	1
HBASE-9820	2	2037	0	3	1	1	0	0	4
HBASE-12885	0	1	0	4	1	6	0	0	3
HBASE-12885	1	6	1	4	1	6	0	0	4
HBASE-20568	0	13	1	3	0	7	0	0	2
HBASE-20034	0	454	0	3	1	4	0	0	3
HBASE-20306	0	1	0	3	0	1	0	0	1
HBASE-20306	1	89	0	3	1	1	0	0	3
HBASE-20306	89	146	0	3	1	1	0	0	4
HBASE-20306	146	148	0	3	1	1	0	0	5
HBASE-20306	148	149	0	3	1	1	0	0	9
HBASE-20306	149	152	0	3	1	1	0	0	12
HBASE-20306	152	153	0	3	1	1	0	0	15
HBASE-20306	153	168	0	3	1	1	0	0	16
HBASE-20306	168	169	0	3	1	1	0	0	17
HBASE-20306	169	170	0	3	1	1	0	0	19
HBASE-20306	170	188	0	3	1	1	0	0	20
HBASE-20306	188	189	0	3	1	1	0	0	25
HBASE-20306	189	194	0	3	1	1	0	0	29
HBASE-20306	194	202	0	3	1	1	0	0	30
HBASE-20306	202	210	0	3	1	1	0	0	31
HBASE-20306	210	419	0	3	1	1	0	0	32
HBASE-9558	0	1	0	4	0	1	0	0	3
HBASE-9558	1	2	0	4	0	1	0	0	6
HBASE-9558	2	3	1	4	0	1	0	0	9
HBASE-2979	0	5	1	3	1	1	0	0	3
HBASE-18333	0	639	0	4	0	4	0	0	1
HBASE-18333	639	640	1	4	0	4	0	0	2
HBASE-1321	0	1	1	1	0	1	0	0	1
HBASE-9281	0	1	0	3	1	1	0	0	2
HBASE-9281	1	2	0	3	1	1	0	0	9
HBASE-9281	2	5	0	3	1	1	0	0	10
HBASE-9281	5	6	0	3	1	1	0	0	11
HBASE-9281	6	15	1	3	1	1	0	0	16
HBASE-12776	0	1	1	4	0	7	0	0	3
HBASE-21653	0	144	0	3	0	1	0	0	1
HBASE-11187	0	36	1	3	1	1	0	0	1
HBASE-15742	0	2	0	3	1	1	0	1	7
HBASE-15742	2	3	0	3	1	1	0	1	10
HBASE-15742	3	4	0	3	1	1	0	1	30
HBASE-15742	4	11	1	3	1	1	0	1	36
HBASE-5783	0	158	0	3	1	2	0	0	1
HBASE-5783	158	186	0	3	1	2	0	0	1
HBASE-5783	186	327	1	3	1	2	0	0	3
HBASE-20279	0	11	0	2	0	7	0	0	2
HBASE-20279	11	423	0	2	0	7	0	0	3
HBASE-39	0	1	0	3	1	2	0	0	3
HBASE-39	1	2	0	4	1	2	1	0	7
HBASE-39	2	3	0	4	1	2	1	0	12
HBASE-39	3	4	0	4	1	2	1	0	21
HBASE-39	4	5	0	4	1	2	1	0	29
HBASE-39	5	7	0	4	1	2	1	0	30
HBASE-39	7	8	0	4	1	2	1	0	32
HBASE-39	8	9	0	4	1	2	1	0	34
HBASE-39	9	15	0	4	1	2	1	0	35
HBASE-39	15	16	0	4	1	2	1	0	36
HBASE-39	16	22	0	4	1	2	1	0	37
HBASE-39	22	23	0	4	0	2	1	0	37
HBASE-39	23	24	0	4	1	2	1	0	37
HBASE-39	24	26	0	4	1	2	1	0	38
HBASE-39	26	31	0	4	1	2	1	0	40
HBASE-39	31	32	1	4	1	2	1	0	41
HBASE-13823	0	21	0	3	1	7	0	0	1
HBASE-13823	21	86	0	3	1	7	0	0	4
HBASE-13823	86	409	1	3	1	7	0	0	4
HBASE-20047	0	2	0	4	0	4	0	0	1
HBASE-20047	2	3	0	4	0	4	0	1	3
HBASE-20047	3	6	0	4	1	4	0	1	8
HBASE-20047	6	8	0	4	1	4	0	1	9
HBASE-20047	8	17	0	4	1	4	0	1	10
HBASE-20047	17	18	0	4	1	4	0	1	12
HBASE-20047	18	19	0	4	1	4	0	1	18
HBASE-20047	19	27	0	4	1	4	0	1	19
HBASE-20047	27	28	1	4	1	4	0	1	22
HBASE-1485	0	34	0	3	0	1	0	0	2
HBASE-1485	34	35	0	3	0	1	0	0	3
HBASE-1485	35	68	0	3	0	1	0	0	4
HBASE-1485	68	77	0	3	0	1	0	0	5
HBASE-1485	77	236	0	3	0	1	0	0	6
HBASE-1485	236	370	0	3	0	1	0	0	7
HBASE-1485	370	455	0	3	0	1	0	0	8
HBASE-1485	455	458	0	3	1	1	0	0	9
HBASE-1485	458	459	0	3	1	1	0	0	10
HBASE-1485	459	460	1	3	1	1	0	0	16
HBASE-15297	0	205	0	4	0	1	0	0	3
HBASE-15297	205	206	1	4	1	1	0	0	9
HBASE-4803	0	126	0	4	1	1	0	0	5
HBASE-4803	126	316	1	4	1	1	0	0	6
HBASE-3775	0	1	0	3	0	5	0	0	1
HBASE-3775	1	521	0	3	0	5	0	0	2
HBASE-3775	521	525	1	3	0	5	0	0	3
HBASE-16383	0	2	1	4	0	4	0	0	1
HBASE-658	0	132	1	3	0	4	0	0	1
HBASE-9787	0	54	1	4	0	1	0	1	1
HBASE-2981	0	3175	0	3	0	5	0	0	7
HBASE-20608	0	1	1	3	1	3	0	1	3
HBASE-17778	0	2	0	5	1	4	0	0	10
HBASE-17778	2	3	1	5	1	4	0	0	11
HBASE-848	0	1222	0	3	0	2	0	0	1
HBASE-848	1222	1223	1	3	0	2	0	0	4
HBASE-7222	0	24	1	3	1	7	0	0	1
HBASE-19725	0	1	0	1	1	7	0	0	9
HBASE-19725	1	2	0	1	1	7	0	0	13
HBASE-19725	2	22	1	1	1	7	0	0	14
HBASE-17731	0	5	0	5	1	4	0	0	4
HBASE-17731	5	6	1	5	1	4	0	0	5
HBASE-17533	0	161	1	3	0	7	0	0	1
HBASE-7168	0	6	0	4	0	1	0	0	1
HBASE-7168	6	7	0	4	1	1	0	0	4
HBASE-7168	7	11	0	4	1	1	0	0	7
HBASE-7168	11	12	0	4	1	1	0	0	9
HBASE-7168	12	13	1	4	1	1	0	0	10
HBASE-167	0	14	0	4	0	1	0	0	1
HBASE-167	14	19	0	4	0	1	0	0	2
HBASE-167	19	20	1	4	0	1	0	0	4
HBASE-18897	0	3	0	3	1	3	0	1	2
HBASE-18897	3	4	1	3	1	3	0	1	4
HBASE-3877	0	2	0	5	1	4	0	0	2
HBASE-3877	2	370	0	5	1	4	0	0	3
HBASE-3877	370	483	1	5	1	4	0	0	4
HBASE-20768	0	7	0	3	0	4	0	0	2
HBASE-20768	7	12	0	3	0	4	0	0	3
HBASE-20768	12	13	0	3	0	4	0	0	6
HBASE-20768	13	299	0	3	0	4	0	0	7
HBASE-20768	299	334	0	3	0	4	0	0	8
HBASE-5639	0	1	1	1	1	1	0	0	2
HBASE-6144	0	1044	1	3	0	1	0	1	4
HBASE-5943	0	16	0	3	1	4	0	0	3
HBASE-5943	16	172	0	3	1	4	0	0	4
HBASE-5943	172	175	0	3	1	4	0	0	10
HBASE-5943	175	214	1	2	1	4	1	0	13
HBASE-11735	0	1	0	3	1	3	0	0	6
HBASE-11735	1	5	1	3	1	3	0	0	7
HBASE-1391	0	3	0	4	1	1	0	0	2
HBASE-1391	3	4	1	4	1	1	0	0	4
HBASE-1146	0	10	1	3	0	7	0	0	1
HBASE-16668	0	70	0	3	0	1	0	0	3
HBASE-16668	70	329	0	3	0	1	0	0	4
HBASE-16668	329	586	0	3	1	1	0	0	6
HBASE-16668	586	589	0	3	1	1	0	0	8
HBASE-16668	589	972	0	3	1	1	0	0	11
HBASE-9112	0	1	0	3	0	1	0	1	1
HBASE-9112	1	3	0	3	0	1	0	1	2
HBASE-9112	3	7	0	3	1	1	0	1	4
HBASE-9112	7	14	0	3	1	1	0	1	6
HBASE-9112	14	104	0	3	1	1	0	1	7
HBASE-9112	104	105	0	3	1	1	0	1	8
HBASE-9112	105	106	1	3	1	1	0	1	9
HBASE-17131	0	1	0	3	1	1	0	0	7
HBASE-17131	1	165	0	3	1	1	0	0	11
HBASE-17131	165	166	0	3	1	1	0	0	14
HBASE-17131	166	249	0	3	1	1	0	0	15
HBASE-17131	249	250	1	3	1	1	0	0	22
HBASE-18620	0	236	0	3	1	1	0	0	1
HBASE-18620	236	237	0	3	1	1	0	0	3
HBASE-18620	237	246	0	3	1	1	0	0	6
HBASE-18620	246	251	0	3	1	1	0	0	7
HBASE-18620	251	533	0	3	1	1	0	0	10
HBASE-18620	533	573	0	3	1	1	0	0	11
HBASE-18620	573	642	0	3	1	1	0	0	12
HBASE-19708	0	1	1	4	1	1	0	1	1
HBASE-8747	0	2	0	2	1	4	0	0	1
HBASE-8747	2	2166	0	2	1	4	0	0	2
HBASE-13127	0	1	0	3	1	4	0	0	11
HBASE-13127	1	63	0	3	1	4	0	0	15
HBASE-13127	63	67	0	3	1	4	0	0	18
HBASE-13127	67	68	0	3	1	4	0	0	19
HBASE-13127	68	168	0	3	1	4	0	0	20
HBASE-13127	168	169	0	3	1	4	0	0	21
HBASE-13127	169	170	0	3	1	4	0	0	26
HBASE-13127	170	171	0	3	1	4	0	0	32
HBASE-13127	171	172	0	3	1	4	0	0	37
HBASE-13127	172	173	0	3	1	4	0	0	41
HBASE-13127	173	174	0	3	1	4	0	0	46
HBASE-13127	174	177	0	3	1	4	0	0	49
HBASE-13127	177	178	1	3	1	4	0	0	50
HBASE-19140	0	1	1	5	1	4	0	0	2
HBASE-20302	0	1	1	3	1	1	0	0	1
HBASE-5119	0	1	0	1	0	3	0	0	1
HBASE-5119	1	45	0	1	0	3	0	0	4
HBASE-5119	45	78	0	1	0	3	0	0	5
HBASE-5119	78	283	0	1	0	3	0	0	6
HBASE-5119	283	294	0	1	1	3	0	0	8
HBASE-5119	294	299	0	1	0	3	0	0	9
HBASE-5119	299	300	1	1	0	3	0	0	10
HBASE-12071	0	7	0	3	0	1	0	0	1
HBASE-12071	7	72	0	3	0	1	0	0	2
HBASE-12071	72	73	0	3	0	4	0	0	2
HBASE-12071	73	80	0	3	1	4	0	0	2
HBASE-12071	80	85	0	3	1	4	0	0	3
HBASE-12071	85	101	0	3	1	4	0	0	7
HBASE-12071	101	105	0	3	1	4	0	0	11
HBASE-12071	105	106	0	3	1	4	0	0	22
HBASE-12071	106	107	1	3	1	4	0	0	24
HBASE-15593	0	1	0	3	1	4	0	1	3
HBASE-15593	1	2	0	3	1	4	0	1	4
HBASE-15593	2	3	0	3	1	4	0	1	5
HBASE-15593	3	6	0	3	1	4	0	1	11
HBASE-15593	6	7	0	3	1	4	0	1	15
HBASE-15593	7	8	0	3	1	4	0	1	24
HBASE-15593	8	9	0	3	1	4	0	1	35
HBASE-15593	9	10	0	3	1	4	0	1	39
HBASE-15593	10	13	0	3	1	4	0	1	42
HBASE-15593	13	16	0	3	1	4	0	1	43
HBASE-15593	16	17	0	3	1	4	0	1	46
HBASE-15593	17	26	0	3	1	4	0	1	48
HBASE-15593	26	41	0	3	1	4	0	1	49
HBASE-15593	41	42	0	3	1	4	0	1	56
HBASE-15593	42	43	1	3	1	4	0	1	63
HBASE-16492	0	1	0	3	1	5	0	0	4
HBASE-16492	1	2	0	3	1	5	0	0	6
HBASE-16492	2	5	0	3	1	5	0	0	7
HBASE-16492	5	7	0	3	1	5	0	0	8
HBASE-16492	7	15	0	3	1	5	0	0	10
HBASE-16492	15	1000	0	3	1	5	0	0	11
HBASE-15419	0	17	1	3	0	7	0	0	1
HBASE-18655	0	1	1	3	1	1	0	0	3
HBASE-17613	0	1	1	4	1	4	0	0	6
HBASE-12091	0	282	0	3	0	1	0	0	2
HBASE-12091	282	1127	0	3	0	1	0	0	3
HBASE-12091	1127	1128	0	3	0	1	0	0	5
HBASE-12091	1128	1129	0	3	1	1	0	0	6
HBASE-12091	1129	1132	0	3	1	1	0	0	7
HBASE-12091	1132	1133	0	3	1	1	0	0	12
HBASE-12091	1133	1134	0	3	1	1	0	0	21
HBASE-12091	1134	1139	0	3	1	1	0	0	27
HBASE-12091	1139	1140	0	3	1	1	0	0	33
HBASE-12091	1140	1141	0	3	1	1	0	0	37
HBASE-12091	1141	1142	0	3	1	1	0	0	40
HBASE-12091	1142	1143	0	3	1	1	0	0	43
HBASE-12091	1143	1146	0	3	1	1	0	0	44
HBASE-12091	1146	1147	1	3	1	1	0	0	46
HBASE-232	0	1	1	4	0	1	0	0	2
HBASE-18205	0	11	1	3	0	4	0	0	3
HBASE-19741	0	497	0	4	0	1	0	0	2
HBASE-17367	0	31	1	3	1	7	0	0	3
HBASE-1750	0	16	0	1	0	1	0	0	1
HBASE-1750	16	274	0	1	0	1	0	0	2
HBASE-1750	274	302	1	1	0	1	0	0	3
HBASE-7915	0	1	0	3	1	1	0	1	4
HBASE-7915	1	2	1	3	1	1	0	1	5
HBASE-19723	0	1	1	5	1	4	0	0	3
HBASE-17652	0	1	0	3	1	4	0	1	3
HBASE-17652	1	10	1	3	1	4	0	1	7
HBASE-11015	0	1	0	3	0	1	0	1	5
HBASE-11015	1	354	1	3	0	1	0	1	6
HBASE-6338	0	1	0	3	0	4	0	0	2
HBASE-6338	1	5	0	3	0	4	0	0	4
HBASE-6338	5	7	0	3	0	4	0	0	5
HBASE-6338	7	62	0	3	0	4	0	0	6
HBASE-6338	62	116	0	3	0	4	0	0	7
HBASE-6338	116	123	0	3	0	4	0	0	8
HBASE-6338	123	124	0	3	0	4	0	0	9
HBASE-6338	124	1594	1	3	0	4	0	0	11
HBASE-20805	0	3	0	3	0	7	1	0	1
HBASE-20805	3	4	0	3	0	7	1	0	3
HBASE-20805	4	327	0	3	1	7	1	0	3
HBASE-6771	0	1525	0	3	1	4	0	0	1
HBASE-6771	1525	2441	0	4	1	4	1	0	1
HBASE-2617	0	1	1	1	1	1	0	0	2
HBASE-1708	0	1	0	3	0	1	0	0	1
HBASE-1708	1	118	1	3	0	1	0	0	2
HBASE-13870	0	1442	0	4	0	1	0	0	2
HBASE-1059	0	1	1	3	0	1	0	0	1
HBASE-68	0	1	0	4	0	4	0	0	3
HBASE-68	1	551	0	4	0	4	0	0	5
HBASE-68	551	552	0	4	0	4	0	0	11
HBASE-68	552	553	0	4	0	4	0	0	12
HBASE-68	553	860	0	4	0	4	0	0	14
HBASE-68	860	1253	0	4	0	4	0	0	15
HBASE-68	1253	2347	1	4	0	4	0	0	17
HBASE-4615	0	1162	1	4	0	1	0	0	1
HBASE-8486	0	690	0	4	0	1	0	0	1
HBASE-8486	690	693	0	4	0	1	0	0	3
HBASE-8486	693	1455	0	4	0	1	0	0	5
HBASE-8486	1455	1456	0	4	0	1	0	0	8
HBASE-8486	1456	1457	1	4	1	1	0	0	12
HBASE-18555	0	1	0	4	1	4	0	0	9
HBASE-18555	1	2	1	4	1	4	0	1	19
HBASE-9234	0	3	1	4	1	1	0	0	1
HBASE-9295	0	26	0	3	0	3	0	0	1
HBASE-9295	26	58	0	3	1	3	0	0	5
HBASE-9295	58	60	0	3	1	3	0	0	6
HBASE-9295	60	70	0	3	1	3	0	0	7
HBASE-9295	70	77	0	3	1	3	0	0	9
HBASE-9295	77	78	0	3	1	3	0	0	10
HBASE-9295	78	86	1	3	1	3	0	0	12
HBASE-13981	0	1	0	3	1	1	0	0	2
HBASE-13981	1	3	0	3	1	1	0	0	5
HBASE-13981	3	4	0	3	1	1	0	0	6
HBASE-13981	4	8	0	3	1	1	0	0	7
HBASE-13981	8	9	0	3	1	1	0	0	8
HBASE-13981	9	17	0	3	1	1	0	0	9
HBASE-13981	17	20	0	3	1	1	0	0	13
HBASE-13981	20	21	0	3	1	1	0	0	16
HBASE-13981	21	22	0	3	1	1	0	0	17
HBASE-13981	22	23	0	3	1	1	0	0	20
HBASE-13981	23	357	0	3	1	1	0	0	21
HBASE-13981	357	647	0	3	1	1	0	0	22
HBASE-13981	647	780	0	3	1	1	0	0	23
HBASE-13981	780	1423	0	3	1	1	0	0	24
HBASE-534	0	1	0	3	0	1	0	0	2
HBASE-534	1	4	1	1	0	1	1	0	2
HBASE-3239	0	1	0	3	0	1	0	0	1
HBASE-3239	1	2	1	1	1	1	1	0	9
HBASE-20777	0	1	0	3	0	1	0	0	1
HBASE-20777	1	2	0	3	1	1	0	0	3
HBASE-20777	2	3	0	3	1	1	0	0	5
HBASE-20777	3	4	1	3	1	1	0	0	9
HBASE-16307	0	6	0	4	1	7	0	0	1
HBASE-16307	6	487	0	4	0	7	0	0	1
HBASE-16307	487	588	1	4	1	7	0	0	1
HBASE-18874	0	1	0	4	1	1	0	0	1
HBASE-18874	1	2	0	4	1	1	0	0	9
HBASE-18874	2	9	1	4	1	1	0	0	12
HBASE-1323	0	31	1	1	0	1	0	0	1
HBASE-4532	0	11	0	3	1	4	0	0	3
HBASE-4532	11	12	0	3	1	4	0	1	3
HBASE-4532	12	15	0	3	1	4	0	1	7
HBASE-4532	15	16	0	3	1	4	0	1	10
HBASE-4532	16	17	0	3	1	4	0	1	11
HBASE-4532	17	18	0	3	1	4	0	1	22
HBASE-4532	18	19	0	3	1	4	0	1	27
HBASE-4532	19	20	0	3	1	4	0	1	29
HBASE-4532	20	21	0	3	1	4	0	1	31
HBASE-4532	21	25	1	3	1	4	0	1	33
HBASE-78	0	1	0	3	1	4	0	0	1
HBASE-78	1	2	0	3	1	4	0	0	19
HBASE-78	2	8	0	4	1	4	1	0	24
HBASE-78	8	15	0	3	1	4	1	0	30
HBASE-78	15	17	0	4	1	4	1	0	32
HBASE-78	17	26	0	4	1	4	1	0	33
HBASE-78	26	63	0	4	1	4	1	0	33
HBASE-78	63	70	1	4	0	4	1	0	33
HBASE-21728	0	1	0	3	0	7	0	0	1
HBASE-21728	1	2	0	3	0	7	0	0	3
HBASE-21728	2	3	0	3	0	7	0	0	5
HBASE-21728	3	9	0	3	0	7	0	0	7
HBASE-21728	9	16	0	3	0	7	0	0	8
HBASE-21728	16	70	1	3	1	7	0	0	9
HBASE-22058	0	1	0	2	1	1	0	0	3
HBASE-22058	1	2	0	2	1	1	0	0	4
HBASE-22058	2	3	0	2	1	1	0	0	7
HBASE-22058	3	7	1	2	1	1	0	0	11
HBASE-14773	0	1	1	3	1	1	0	0	2
HBASE-1565	0	325	0	4	0	4	0	0	1
HBASE-1565	325	718	0	4	0	4	0	0	2
HBASE-1565	718	1812	1	4	0	4	0	0	4
HBASE-163	0	4	1	3	0	1	0	0	1
HBASE-21092	0	272	0	3	0	1	0	0	1
HBASE-10494	0	1	0	4	0	1	0	0	2
HBASE-10494	1	11	0	4	0	1	0	0	3
HBASE-10494	11	18	0	4	0	1	0	0	4
HBASE-10494	18	1925	0	4	0	1	0	0	5
